LABEL,TEXT,URL,EMAIL,PHONE
ham,Oh that was a forwarded message. I thought you send that to me,No,No,No
ham,"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that",No,No,No
ham,No he didn't. Spring is coming early yay!,No,No,No
ham,Well. You know what i mean. Texting,No,No,No
spam,Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,No,No,yes
ham,Nah im goin 2 the wrks with j wot bout u?,No,No,No
ham,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,No,No,No
Smishing,Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “,No,No,yes
ham,Nothing. Can...,No,No,No
ham,Yo we are watching a movie on netflix,No,No,No
ham,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe",No,No,No
ham,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ?,No,No,No
ham,Haiyoh... Maybe your hamster was jealous of million,No,No,No
ham,This pain couldn't have come at a worse time.,No,No,No
ham,Life style garments account no please.,No,No,No
Smishing,"Dear customer your PAY2TMKYC has been expired, It�s will be bl0cked within 24 hour, please contact customer! Care ph� 7908807538 immediately to verify",No,No,yes
ham,No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.,No,No,No
ham,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! ",No,No,No
ham,Ha ha - had popped down to the loo when you hello-ed me. Hello!,No,No,No
ham,Ok lor wat time ü finish?,No,No,No
ham,Nokia phone is lovly..,No,No,No
spam,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m),No,No,yes
Smishing,"Todays Vodafone numbers ending 7548 are selected to receive a Rs.2,00,000 award. If you have a match please call 8536074310 quoting claim code 4041 standard rates apply",No,No,yes
ham,hanks lotsly!,No,No,No
ham,Is there any movie theatre i can go to and watch unlimited movies and just pay once?,No,No,No
ham,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,No,No,No
ham,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same.",No,No,No
Smishing,"	You have an important customer service announcement. Calnumber 0800 542 0826 now!",No,No,yes
Smishing,"	U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597",No,No,yes
ham,"I'm back &amp; we're packing the car now, I'll let you know if there's room",No,No,No
ham,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march … ish!,No,No,No
Smishing,"URGENT! Your Mobile number has been awarded with a INR.2,00,000 prize GUARANTEED. Call 8927307655 from land line. Claim 3030. Valid 12hrs only",No,No,yes
ham,K I'll call you when I'm close,No,No,No
ham,"Sorry, I'll call later�buzy ryt nw�",No,No,No
ham,on hen night. Going with a swing,No,No,No
ham,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea",No,No,No
ham,Dai  &lt;#&gt;  naal eruku.,No,No,No
ham,Wife is the murderer.,No,No,No
ham,Dont think so. It turns off like randomlly within 5min of opening,No,No,No
ham,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,No,No,No
ham,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,No,No,No
ham,Yup... How ü noe leh...,No,No,No
Smishing,"URGENT! Your Mobile number has been awarded with a INR.2,00,000 prize GUARANTEED. Call 7044518857 from land line. Claim 3030. Valid 12hrs only",No,No,yes
ham,"see you then, we're all christmassy here!",No,No,No
spam,Now GET RID OF -Cockroach -Termite -Bedbug -Rats -Any Pest 4Best DEALS in PestControlServices/ Chemical/Herbal/Odorless DIAL-N-ASK 080-62222222,No,No,yes
ham,U sick still can go shopping?,No,No,No
ham,Good morning princess! Happy New Year!,No,No,No
ham,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,No,No,No
ham,All well..,No,No,No
ham,Ugh my leg hurts. Musta overdid it on mon.,No,No,No
Smishing,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,No,No,yes
ham,Left dessert. U wan me 2 go suntec look 4 u?,No,No,No
ham,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.,No,No,No
ham,The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.,No,No,No
Smishing,"	Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you",yes,No,No
ham,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,No,No,No
ham,I'm gonna be home soon and i don't want to talk to u anymore tonight.. I've cried enough today.,No,No,No
ham,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,No,No,No
ham,K...k:)why cant you come here and search job:),No,No,No
smishing,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,yes,No,yes
ham,"Ha. You don‘t know either. I did a a clever but simple thing with pears the other day, perfect for christmas.",No,No,No
ham,That depends. How would you like to be treated? :),No,No,No
spam,lam Frederick banner. Pls conatct me asap regarding a possible late,No,No,No
ham,Have a safe trip to Nigeria. Wish you happiness and very soon company to share moments with,No,No,No
ham,I think u have the wrong number.,No,No,No
ham,"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite",No,No,No
ham,No problem. Talk to you later,No,No,No
ham,Ok..dats fine..,No,No,No
ham,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,No,No,No
ham,"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-(",No,No,No
ham,Spoons it is then okay?,No,No,No
ham,Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :),No,No,No
ham,Hhahhaahahah rofl wtf nig was leonardo in your room or something,No,No,No
ham,"aight we can pick some up, you open before tonight?",No,No,No
ham,Is toshiba portege m100 gd?,No,No,No
ham,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng",No,No,No
ham,Ok. So april. Cant wait,No,No,No
ham,Smile in Pleasure !!!Smile in Pain!!! Smile when trouble pours like Rain!!! Smile when sum1 Hurts U !!!Smile becoz SOMEONE still Loves to see u Smiling!! KEEP SMILING!!,No,No,No
spam,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",No,No,yes
ham,Ok Chinese food on its way. When I get fat you're paying for my lipo.,No,No,No
ham,K..k:)how much does it cost?,No,No,No
ham,"yeah, that's what I was thinking",No,No,No
ham,At WHAT TIME should i come tomorrow. Please confirm,No,No,No
ham,I have many dependents,No,No,No
ham,Meeting u is my work. . . Tel me when shall i do my work tomorrow,No,No,No
ham,I'm home. Ard wat time will u reach?,No,No,No
ham,"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love",No,No,No
ham,Yes there were many sweets,No,No,No
ham,How was txting and driving,No,No,No
Smishing,"	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599",No,No,yes
ham,What r u cooking me for dinner?,No,No,No
ham,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?",No,No,No
ham,True. Its easier with her here.,No,No,No
ham,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!",No,No,No
ham,That one week leave i put know that time. Why.,No,No,No
ham,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough …",No,No,No
ham,Haha... dont be angry with yourself... Take it as a practice for the real thing. =),No,No,No
ham,Your opinion about me? 1. Oversmart 2. selfish 3. naughy 4. Lovable 5. Silent 6. Special 7. immature 8. Stylish 9. Simple Pls reply..,No,No,No
ham,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May",No,No,No
ham,I think if he rule tamilnadu..then its very tough for our people.,No,No,No
ham,Hi da:)how is the todays class?,No,No,No
ham,Kothi print out marandratha.,No,No,No
ham,I'm at work. Please call if u r free�,No,No,No
ham,Tell me something. Thats okay.,No,No,No
ham,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,No,No,No
ham,K go and sleep well. Take rest:-).,No,No,No
spam,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,No,No,No
ham,Nationwide auto centre (or something like that) on Newport road. I liked them there,No,No,No
ham,What???? Hello wats talks email address?,No,No,No
ham,Its ok my arm is feeling weak cuz i got a shot so we can go another time,No,No,No
ham,I am going to sao mu today. Will be done only at 12,No,No,No
ham,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,No,No,No
ham,What time is ur flight tmr?,No,No,No
ham,MMM ... .... Merry Christmas to me,No,No,No
ham,Okay... I booked all already... Including the one at bugis.,No,No,No
ham,"Dizzamn, aight I'll ask my suitemates when I get back",No,No,No
ham,Apps class varaya elaya.,No,No,No
ham,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th,No,No,No
Smishing,"	We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed",No,No,yes
ham,Good night my dear.. Sleepwell&amp;Take care,No,No,No
ham,Yetunde i'm in class can you not run water on it to make it ok. Pls now.,No,No,No
ham,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.,No,No,No
Smishing,"	our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321.",No,No,yes
ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and FOR EVER",No,No,No
spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,No,No,yes
ham,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola",No,No,No
Smishing,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!",No,No,yes
ham,All done? All handed in? Celebrations in full swing yet?,No,No,No
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",yes,No,yes
ham,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),No,No,No
ham,"I'm not coming over, do whatever you want",No,No,No
ham,Are u awake? Is there snow there?,No,No,No
ham,"That day ü say ü cut ur hair at paragon, is it called hair sense? Do ü noe how much is a hair cut? ",No,No,No
ham,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,No,No,No
ham,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",No,No,No
ham,Its  &lt;#&gt; k here oh. Should i send home for sale.,No,No,No
ham,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,No,No,No
ham,Ok lor. I'm in town now lei.,No,No,No
ham,Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..,No,No,No
ham,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...",No,No,No
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries�",No,No,No
Spam,Plan Sanction as per MPD2021 X-Tra Floor X-Tra Area DDA MCD DSIDC HUDA:Gurgaon Faridabad Noida HI-TECH ARCHITECTS 9212012222 65657777  hi_tech@in.com,No,yes,yes
ham,Yeah. I got a list with only u and Joanna if I'm feeling really anti social,No,No,No
ham,"Two fundamentals of cool life: ""Walk, like you are the KING""...! OR ""Walk like you Dont care,whoever is the KING""!... Gud nyt",No,No,No
ham,They will pick up and drop in car.so no problem..,No,No,No
ham,I not busy juz dun wan 2 go so early.. Hee..,No,No,No
ham,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.,No,No,No
ham,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.,No,No,No
ham,Please dont say like that. Hi hi hi,No,No,No
ham,Might ax well im there.,No,No,No
ham,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",No,No,No
ham,I will be gentle princess! We will make sweet gentle love...,No,No,No
ham,Just send a text. We'll skype later.,No,No,No
Smishing,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,No,No,No
ham,U can call me now...,No,No,No
ham,Did you try making another butt.,No,No,No
ham," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.",No,No,No
ham,Yeah confirmed for you staying at  that weekend,No,No,No
ham,Ok i shall talk to him,No,No,No
ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",No,No,No
spam,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,No,No,yes
ham,In work now. Going have in few min.,No,No,No
Spam,"Mobile Office & MMS settings have been successfully delivered on your phone! Now you can access Airtel Live by long pressing '0' key on Nokia. On other Phones launch Internet Browser and select Airtel Live (or goto http://live.airtelworld.com),  You pay no activation,  rental or browsing charges for Airtel Live. You only pay if you Download Content,  or Send MMS.",No,No,No
ham,"Haha better late than ever, any way I could swing by?",No,No,No
Smishing,"URGENT! Your Mobile number has been awarded with a INR.2,00,000 prize GUARANTEED. Call 6299257179 from land line. Claim 3030. Valid 12hrs only",No,No,yes
ham,I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.,No,No,No
ham,"Uncle G, just checking up on you. Do have a rewarding month",No,No,No
ham,Ugh just got outta class,No,No,No
ham,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.,No,No,No
ham,On the road so cant txt,No,No,No
ham,In the end she might still vomit but its okay. Not everything will come out.,No,No,No
ham,Sorry de i went to shop.,No,No,No
ham,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?,No,No,No
ham,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.,No,No,No
Smishing,"Dear customer your PAY2TMKYC has been expired, It�s will be bl0cked within 24 hour, please contact customer! Care ph� 6200992462 immediately to verify",No,No,yes
ham,You all ready for * big day tomorrow?,No,No,No
ham,I sent them. Do you like?,No,No,No
ham,WHAT TIME U WRKIN?,No,No,No
spam,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,No,No,No
ham,Good words.... But words may leave u in dismay many times.,No,No,No
ham,You unbelievable faglord,No,No,No
ham,"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know.",No,No,No
ham,How come?,No,No,No
ham,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.,No,No,No
ham,Y so late but i need to go n get da laptop...,No,No,No
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",No,No,No
ham,Don know..wait i will check it.,No,No,No
ham,ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.,No,No,No
ham,Yup but not studying surfing lor. I'm in e lazy mode today.,No,No,No
ham,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,No,No,No
spam,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,yes,No,yes
ham,Ok... Help me ask if she's working tmr a not?,No,No,No
ham,Ok i am on the way to railway,No,No,No
ham,I'm not. She lip synced with shangela.,No,No,No
ham,Ok i will message u before i leave my house.,No,No,No
Smishing,"	Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",yes,No,yes
ham,Having lunch:)you are not in online?why?,No,No,No
ham,Are you still getting the goods.,No,No,No
ham,Its too late:)but its k.wish you the same.,No,No,No
ham,COME BACK TO TAMPA FFFFUUUUUUU,No,No,No
spam,"	Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)",No,No,yes
ham,WOT U UP 2 J?,No,No,No
ham,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?",No,No,No
ham,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,No,No,yes
ham,This weekend is fine (an excuse not to do too much decorating),No,No,No
ham,Whatsup there. Dont u want to sleep,No,No,No
spam,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop£1.50/week,yes,No,yes
ham,"Only just got this message, not ignoring you. Yes, i was. Shopping that is",No,No,No
ham,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",No,No,No
ham,"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!",No,No,No
ham,Oic... I saw him too but i tot he din c me... I found a group liao...,No,No,No
ham,"Awesome, think we can get an 8th at usf some time tonight?",No,No,No
spam,1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+,No,No,yes
ham,No need to buy lunch for me.. I eat maggi mee..,No,No,No
ham,Surely result will offer:),No,No,No
Smishing,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,No,No,yes
ham,Okie�enjoy!!,No,No,No
ham,What your plan for pongal?,No,No,No
ham,"Ok., is any problem to u frm him? Wats matter?",No,No,No
ham,There's no point hangin on to mr not right if he's not makin u happy,No,No,No
Smishing,You have an important customer service announcement. Call FREEPHONE 0800 542 0826 now!,No,No,yes
ham,You know there is. I shall speak to you in  &lt;#&gt;  minutes then,No,No,No
spam,"Auction round 4. The highest bid is now £54. Next maximum bid is £71. To bid, send BIDS e. g. 10 (to bid £10) to 83383. Good luck.",No,No,yes
spam,"Our Stock In News Call : Mcleod Russel Earns Intraday Profit of Rs 32, 780. To Subscribe Our Equity Or F&O Advisory Service visit www.StockInNews.com",yes,No,No
ham,.Please charge my mobile when you get up in morning.,No,No,No
ham,"I'll text carlos and let you know, hang on",No,No,No
Smishing,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,No,No,yes
spam,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL,No,No,yes
ham,Just got to  &lt;#&gt;,No,No,No
ham,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?",No,No,No
ham,"Yo, any way we could pick something up tonight?",No,No,No
ham,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing",No,No,No
ham,K and you're sure I don't have to have consent forms to do it :V,No,No,No
ham,University of southern california.,No,No,No
ham,"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....",No,No,No
ham,No that just means you have a fat head,No,No,No
ham,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already …,No,No,No
ham,Dare i ask... Any luck with sorting out the car?,No,No,No
ham,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",No,No,No
ham,"Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.",No,No,No
ham,Check audrey's status right now,No,No,No
ham,"Thank you. And by the way, I just lost.",No,No,No
ham,Ok that's great thanx a lot.,No,No,No
ham,Lol well don't do it without me. We could have a big sale together.,No,No,No
ham,Are you not around or just still asleep? :V,No,No,No
ham,Give me a sec to think think about it,No,No,No
ham,"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day",No,No,No
ham,That's significant but dont worry.,No,No,No
ham,"Just looked it up and addie goes back Monday, sucks to be her",No,No,No
ham,Also maaaan are you missing out,No,No,No
ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. See what happens",No,No,No
ham,"I guess you could be as good an excuse as any, lol.",No,No,No
Smishing,"	FreeMsg Why haven't you replied to my text? I'm female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",No,No,yes
ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,No,No,No
ham,"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8",No,No,No
ham,Waiting in e car 4 my mum lor. U leh? Reach home already?,No,No,No
ham,Delhi and chennai still silent.,No,No,No
ham,Alex says he's not ok with you not being ok with it,No,No,No
spam,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",No,No,yes
ham,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,No,No,No
ham,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up,No,No,No
ham,Whos this am in class:-),No,No,No
Smishing,"YOU VE WON! Your 4* Costa Del Sol Holiday or £6000 await collection. Call 09050090055 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",No,No,yes
ham,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs,No,No,No
ham,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-),No,No,No
ham,Now press conference da:),No,No,No
Smishing,"	A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611",No,No,yes
ham,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,No,No,No
ham,Understand. his loss is my gain :) so do you work? School?,No,No,No
ham,"Yes but i dont care! I need you bad, princess!",No,No,No
ham,May b approve panalam...but it should have more posts..,No,No,No
ham,"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.",No,No,No
ham,Yup i'm free...,No,No,No
ham,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE,No,No,No
ham,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,No,No,No
ham,Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.,No,No,No
ham,"And how you will do that, princess? :)",No,No,No
ham,As per your request 'Melle Melle (Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,No,No,No
ham,Its good to hear from you,No,No,No
ham,"I just lov this line: ""Hurt me with the truth, I don't mind,i wil tolerat.bcs ur my someone..... But, Never comfort me with a lie"" gud ni8 and sweet dreams",No,No,No
ham,My sister going to earn more than me da.,No,No,No
ham,"Usf I guess, might as well take 1 car",No,No,No
ham,Yo come over carlos will be here soon,No,No,No
ham,Is xy going 4 e lunch?,No,No,No
ham,Still work going on:)it is very small house.,No,No,No
ham,Still i have not checked it..,No,No,No
ham,If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/,No,No,No
spam,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",No,No,No
ham,Just getting back home,No,No,No
ham,Jus ans me lar. U'll noe later.,No,No,No
ham,Are you really busy or trying to avoid me�,No,No,No
Smishing,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50",No,No,yes
ham,Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic,No,No,No
ham,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome",No,No,No
ham,"Aight, I'll text you when I'm back",No,No,No
ham,Allo! We have braved the buses and taken on the trains and triumphed. I mean we‘re in b‘ham. Have a jolly good rest of week,No,No,No
ham,Watching tv now. I got new job :),No,No,No
ham,Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE,No,No,No
ham,Would me smoking you out help us work through this difficult time,No,No,No
ham,No way I'm going back there!,No,No,No
ham,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds..",No,No,No
ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago",No,No,No
ham,Pick you up bout 7.30ish? What time are  and that going?,No,No,No
ham,My uncles in Atlanta. Wish you guys a great new year..,No,No,No
spam,"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx",No,No,yes
ham,S.this will increase the chance of winning.,No,No,No
ham,I asked you to call him now ok,No,No,No
ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..,No,No,No
ham,"Damn, poor zac doesn't stand a chance",No,No,No
ham,K sure am in my relatives home. Sms me de. Pls:-),No,No,No
Smishing,"Apple has detected an unauthorized sign-in to your Cloud account. If this message goes without reply, Apple will be forced to suspend your account. Please verify this iCloud device by sending your correct Apple ID and password via text message.",No,No,No
ham,"Im sorry bout last nite it wasnt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",No,No,No
ham,Ok u can take me shopping when u get paid =D,No,No,No
ham,I HAVE A DATE ON SUNDAY WITH WILL!!,No,No,No
ham,U don't remember that old commercial?,No,No,No
ham,wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine�choose,No,No,No
ham,Is ur paper in e morn or aft tmr?,No,No,No
spam,Now Get*SAUNA SLIM BELT(Rs650)&*VIBRATION+SAUNA BELT(Rs999)NCR(Rs50 Extra)*Reduce FAT(5 inch)+Free SLIM.TEA PH:7827450410/9268250573,No,No,yes
ham,Cheers for the message Zogtorius. Ive been staring at my phone for an age deciding whether to text or not.,No,No,No
ham,Yeah that's the impression I got,No,No,No
ham,Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx,No,No,No
ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams.. Life is empty without frnds..,No,No,No
ham,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.,No,No,No
ham,Annoying isn't it.,No,No,No
ham,Anything lor is she coming?,No,No,No
