id,source,text,label
r06249,rehearsal,"Halo, para gadis SEXYCHAT sedang menunggu pesan dari Anda. Kirim sekarang untuk malam yang seru berbincang-bincang. Kirim STOP untuk menghentikan layanan ini.",spam
r06250,rehearsal,Carta SIM Anda memenangi HADIAH 1 UNIT MOBIL TOYOTA YARIS. Pin pemenang Anda [8JF2177]. Info lanjut di www.hadiahtricare.blogspot.com.,spam
r06251,rehearsal,URGENT: Your prize is waiting! Call 4248,spam
r06252,rehearsal,"Ciao, Il tuo compleanno sta arrivando. È ora di acquistare un piano di assicurazione sulla vita di 1 Cr per Rs.5390 anziché pagare Rs.5603 dopo il compleanno. Clicca rml.lu/Cvs559Y17",spam
r06253,rehearsal,FREE: Your entry won! Claim $1882 cash prize at goo.gl/xyz,spam
r06254,rehearsal,https://bit.ly/11317,spam
r06255,rehearsal,Your entry won! Claim $1620 cash prize at goo.gl/xyz,spam
r06256,rehearsal,Debt relief program: Get out of debt fast! Call 3787,spam
r06257,rehearsal,احصل على تذاكر إلكترونية رخيصة وعروض للرحلات الداخلية والدولية. احجز عبر الإنترنت. للمزيد من المعلومات، اتصل على 085216181177 أو زور www.surya-travel.jimdo.com,spam
r06258,rehearsal,"مرحبًا عزيزي، أنا كلوي، كيف حالك؟ كنتُ مرتاحة يوم السبت ليلًا، كان رائعًا! كيف كان عطلة نهاية الأسبوع لديك؟ هل كنت تفكر فيّ؟ راجع visionsms.com لإيقاف الرسائل النصية، ارسل كلمة ""توقف"" لإيقاف التكلفة 150 بنس لكل رسالة.",spam
r06259,rehearsal,"Prêt pour tout usage £500 - £75,000. Propriétaires + locataires bienvenus. Avez-vous déjà été refusé auparavant? Nous pouvons toujours vous aider. Appelez gratuitement le 0800 1956669 ou répondez par SMS avec 'aide'.",spam
r06260,rehearsal,URGENT: Your prize is waiting! Call 8032,spam
r06261,rehearsal,Earn $2043 per week working from home!,spam
r06262,rehearsal,RECPT 1/3. Anda telah memesan Ringtone. Pesanan Anda sedang diproses...,spam
r06263,rehearsal,WIN 2611 NOW! Click bit.ly/123 to claim!,spam
r06264,rehearsal,Your entry won! Claim $4586 cash prize at tinyurl.com/abc,spam
r06265,rehearsal,FREE iPhone 15! Enter code 4399 at goo.gl/xyz,spam
r06266,rehearsal,You need to send money the IRS NOW at https://tinyurl.com/8898,spam
r06267,rehearsal,"ஆம்! சுமார் நகரத்தில் ஆக்சிடிங் ஆடல் தனியார்களை சந்திக்க ஒருவேளே இல்லாது, இப்போது ஐகேயில். 86688 க்கு உத்தரவாதம் அனுப்பவும்! 150 பைசா / செய்தி.",spam
r06268,rehearsal,URGENTE! Stiamo cercando di contattarti. Il sorteggio dello scorso fine settimana mostra che hai vinto un premio garantito di £900. Chiama il 09061701939. Codice di richiesta S89. Validità 12 ore soltanto.,spam
r06269,rehearsal,1-я неделя БЕСПЛАТНО! Прекрасные мелодии прямо к вам каждую неделю. Отправьте NOKIA ON на 8007 для классических мелодий Nokia или HIT ON на 8007 для полифонических. Nokia/150р Полифония/200р 16+,spam
r06270,rehearsal,🎉 CONGRATS! You won $3284 Amazon gift card! Redeem at tinyurl.com/abc 🎉,spam
r06271,rehearsal,FREE iPhone 15! Enter code 7353 at goo.gl/xyz,spam
r06272,rehearsal,Вы должны немедленно отправить деньги в IRS по ссылке https://tinyurl.com/9055,spam
r06273,rehearsal,Your entry won! Claim $1813 cash prize at tinyurl.com/abc,spam
r06274,rehearsal,Your entry won! Claim $4932 cash prize at goo.gl/xyz,spam
r06275,rehearsal,Debt relief program: Get out of debt fast! Call 7467,spam
r06276,rehearsal,"ප්‍රාථමික මිලදීගෙන ගෙන අලුත්ම ස්වභාවය ඉලොප කරන්න, 08717895698 දුරකථන අංකයට දෑනවද! ඔබ සුරකියාවේද! MobStoreQuiz10ppm",spam
r06277,rehearsal,🎉 CONGRATS! You won $1778 Amazon gift card! Redeem at goo.gl/xyz 🎉,spam
r06278,rehearsal,горячая летняя распродажа! при покупке одного товара - второй в подарок на всю пляжную одежду в trεndystyles. поторопитесь за покупками на www.trendystуlеs.com/salεıο,spam
r06279,rehearsal,https://tinyurl.com/1040,spam
r06280,rehearsal,Earn $2457 per week working from home!,spam
r06281,rehearsal,WIN 3063 NOW! Click tinyurl.com/abc to claim!,spam
r06282,rehearsal,Sie müssen JETZT Geld an das IRS senden unter https://tinyurl.com/9026.,spam
r06283,rehearsal,Glaces DoubleScoop GRATUITES / 10% de réduction sur les produits Haagen-Dasz avec TCASH TAP! Termes et conditions s'appliquent. Plus d'infos sur tsel.me/tappromo,spam
r06284,rehearsal,(رقم الهوية الخاص بك 2773838383 https://goo.gl/782858),spam
r06285,rehearsal,(aytd2773838383 https://goo.gl/783024),spam
r06286,rehearsal,Selamat Anda telah mendapatkan BONUS pulsa Rp 100.000 ke sesama Indosat Ooredoo berlaku 3 hari dan Poin senyum Anda bertambah. Cek bonus *557*8#,spam
r06287,rehearsal,DEAL: PT.TRI CARE Selamat!!! simcard anda mendapatkan hadiah 1 Unit TOYOTA AVANZA Dengan pin: (F8HJ7TL) untuk info klik: www.hadiah-tri3care2016.blogspot.co.id,spam
r06288,rehearsal,"Gana el nuevo ""Harry Potter and the Order of the Phoenix (Libro 5) responde HARRY, responde 5 preguntas - ¡tienes la oportunidad de ser el primero entre los lectores!",spam
r06289,rehearsal,FREE iPhone 15! Enter code 6854 at goo.gl/xyz,spam
r06290,rehearsal,https://goo.gl/783138,spam
r06291,rehearsal,FREE iPhone 15! Enter code 2394 at bit.ly/123,spam
r06292,rehearsal,Per le pause shopping più scintillanti a partire da 45 euro a persona; chiama il 0121 2025050 o visita www.shortbreaks.org.uk,spam
r06293,rehearsal,"¡Felicitaciones, te has registrado como miembro de M-PULSA con el código de agente D303-111! Tu PIN es 1234. Tu saldo es de Rp,0.-. Para añadir saldo, escribe INFO y envíalo al +6287820008358.",spam
r06294,rehearsal,சிறந்த சேவை: உங்கள் அடுத்த வாங்குதான் 50% தள்ளுபடி பெறவும். சூப்பர் ஷூஸ் வருக www.supershoes.com/offers. செயற்பாடு ரத்து செய்ய bit.ly/com37425,spam
r06295,rehearsal,Offre exclusive : Obtenez 50 % de réduction sur votre prochain achat chez SuperShoes. Visitez www.supershoes.com/offers. Désabonnez-vous à bit.ly/com37376.,spam
r06296,rehearsal,Your entry won! Claim $2378 cash prize at goo.gl/xyz,spam
r06297,rehearsal,ඇයි අයියා රාත්‍රීය කවදාවෙ ඡයාරාපැඹලා වෙනවද දුන්නද මෙතනිවිලෝ අතරේ පතුලි කරලාත වෙනවද?,spam
r06298,rehearsal,Work from home: Earn $863/hour! Start today: goo.gl/xyz,spam
r06299,rehearsal,Je ne te connais pas et tu ne me connais pas. Envoyez CHAT au 86688 maintenant et trouvons-nous ! Seulement 150p/Msg reçu. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 ans ou plus.,spam
r06300,rehearsal,Your entry won! Claim $1254 cash prize at bit.ly/123,spam
r06301,rehearsal,Don't miss this amazing deal: shoes for only $41!,spam
r06302,rehearsal,!URGENT رقم هاتفك المحمول تم منحه جائزة بقيمة 2000 جنيه إسترليني مضمونة. اتصل على الرقم 09058094455 من الهاتف الثابت. اطلب الرمز 3030. صالحة لمدة 12 ساعة فقط,spam
r06303,rehearsal,EASTENDERS Quiz TV. A che fiore DOT si confronta? D= VIOLET E= TULIP F= LILY invia D E o F al 84025 ADESSO per avere la possibilità di VINCERE £100 Contanti WKENT/150P16+,spam
r06304,rehearsal,URGENT: Your prize ⚠️ is & waiting! ` Call 7201,spam
r06305,rehearsal,"Угадай что! Кто-то, кого ты знаешь, тайно тебе нравится! Хочешь узнать, кто это? Позвони нам по номеру 09065394514 с городского телефона DATEBox1282EssexCM61XN 150p/min 18",spam
r06306,rehearsal,LINE-இல் காயச்சிலிகளை அல்லது தீம்ஸ்களை வாங்க காசு ஏற்றுகிறீர்களா? உங்கள் கலெக்ஷனை அதிகரிக்க காசை பதிவிறக்க இப்போதும் பணம் பயன்படுத்துக! விவரங்களை http://tsel.me/jajanonline இல் சரிபார்க்கவும்!,spam
r06307,rehearsal,مرحبًا! يوم مشغول على الطريق؟ تأكد من التنفس. :) بالمناسبة، هل أنت موافق على فكرة نقل ملكية 725 Southgate Dr؟,spam
r06308,rehearsal,Mostra i tuoi colori! Offerta Euro 2004 2-4-1! Ottieni una bandiera dell'Inghilterra e una suoneria delle 3 Leoni sul tuo telefono! Fai clic sul seguente messaggio di servizio per maggiori informazioni!,spam
r06309,rehearsal,WIN 1054 NOW! Click goo.gl/xyz to claim!,spam
r06310,rehearsal,"Informations importantes pour l'utilisateur orange 0789xxxxxxx. Aujourd'hui est votre jour de chance ! Découvrez pourquoi en vous connectant sur http://www.urawinner.com, UNE FANTASTIQUE SURPRISE VOUS ATTEND !",spam
r06311,rehearsal,Möchten Sie morgen einen neuen Nokia 3510i-Farbfon geliefert bekommen? Mit 300 Freiminuten für alle Mobiltelefone + 100 kostenlose SMS + kostenloser Camcorder. Antworten Sie oder rufen Sie 08000930705 an.,spam
r06312,rehearsal,https://bit.ly/11204,spam
r06313,rehearsal,"Бесплатно на 1-ю неделю! No1 Nokia звук для вашего мобильного каждую неделю, просто отправьте сообщение NOKIA на 8007. Начните отправлять сообщения и расскажите своим друзьям. www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+",spam
r06314,rehearsal,https://goo.gl/10407,spam
r06315,rehearsal,(aytd2773838383https://goo.gl/783056,spam
r06316,rehearsal,"Dringend! Ihnen wurde eine kostenlose Reise nach EuroDisinc Trav, Aco&Entry41 oder £1000 verliehen. Senden Sie zur Beantragung eine SMS mit dem Text DIS an die Nummer 87121. 18+6*£1,50 (weitere Gebühren können von Mobiltelefonen abweichen. Teilen Sie uns mit, um die Anruf- oder Einzelschließungsnummer zu teilen) 10, LS1 3AJ.",spam
r06317,rehearsal,Earn $1342 per week working from home!,spam
r06318,rehearsal,Earn $4913 per week working from home!,spam
r06319,rehearsal,"АКТИВИРУЙТЕ БЕСПЛАТНО свои 500 бесплатных текстовых сообщений, ответив на это сообщение словом БЕСПЛАТНО. Посетите www.07781482378.com для ознакомления с условиями использования.",spam
r06320,rehearsal,FREE iPhone 15! Enter code 6315 at bit.ly/123,spam
r06321,rehearsal,Work from home: Earn $4548/hour! Start today: goo.gl/xyz,spam
r06322,rehearsal,Anda mendapatkan 1 kupon dalam program Kartu As BIBER (Beli Internet Berhadiah). Cek total kupon maksimal 1x24 jam dari skrg di *100*123#. Info lengkap hub:188,spam
r06323,rehearsal,"WICHTIG! Ihre Mobilnummer *************** hat am 10/06/03 einen ¬£2000 Bonus Anruferpreis gewonnen! Dies ist der 2. Versuch, Sie zu erreichen! Rufen Sie sofort 09066368753 an! Box 97N7QP, 150ppm",spam
r06324,rehearsal,Work from home: Earn $3708/hour! Start today: tinyurl.com/abc,spam
r06325,rehearsal,PESTA M-TRONIK!! Anda sebagai pelanggan Setia M-Tronik terpilih Pemenang HADIAH ke(3) PIN pemenang:2AIU87E U/info klik www.info-undianmtronik.jimdo.com,spam
r06326,rehearsal,🎉 CONGRATS! You won $3205 Amazon gift card! Redeem at bit.ly/123 🎉,spam
r06327,rehearsal,Debt ⚠️ relief 🛡️ program: Get out 💸 of debt fast! Call 2293,spam
r06328,rehearsal,PRIVATO! Il tuo estratto conto del 2003 per il numero 07753741225 mostra 800 punti S.I.M. non raccolti. Chiama il 08715203677 Codice Identificativo: 42478 Scade il 24/10/04,spam
r06329,rehearsal,https://goo.gl/10031,spam
r06330,rehearsal,https://bit.ly/11283,spam
r06331,rehearsal,https://goo.gl/783313,spam
r06332,rehearsal,"منتجع سانشاين هولز للإجازات. للحصول على إجازتك الطبية، يرجى إرسال ظرف بريدي مختوم بعنوانك إلى ""Drinks on Us UK""، صندوق بريد 113، بري، ويكلو، إيرلندا. تبدأ الاختبارات يوم السبت! للإلغاء ارسال كلمة ""Stop""",spam
r06333,rehearsal,WIN 3575 NOW! Click goo.gl/xyz to claim!,spam
r06334,rehearsal,Debt relief program: Get out of debt fast! Call 2950,spam
r06335,rehearsal,හදුනාගැනීමෙන් විශ්වාසයන් සෙවීමට උයමාම්ද වත්මනොලටම ඉන්නත් විමොංවේ හමුදා දියසුම් විස්සයදුන්ඕ෩ො 09050000460 දුරකථනයේවලට ආවයා. අදාා J89 කොදතරඹ245c2150pm,spam
r06336,rehearsal,අන්තර්ක්‍රියාව: කොටසිනි හාමුදුරුයි හෝ ඔබේ ඊළඟ මිලික මිල අතුරු කළ 50% ගායනයේ සයිපර්ෂුවලි. පිළිතුරයට www.supershoes.com/offers වෙත පිවිසා. Unsubscribe කරන්න bit.ly/com37402වන අතර ඉවත් කරන්න.,spam
r06337,rehearsal,احصل على 2 غيغابايت إضافية من الإنترنت بسرعة 4G LTE و100 دقيقة إضافية للمكالمات لمدة ساعة عند شراء باقة فلاش ب 1 غيغابايت من التطبيق MY TELKOMSEL. سارع، تحقق من العرض على tsel.me/mytsel1 شروط وأحكام ينطبقون.,spam
r06338,rehearsal,URGENT: Your prize is waiting! Call 2844,spam
r06339,rehearsal,URGENT: Your prize is waiting! Call 5463,spam
r06340,rehearsal,رسالة رسمية من Tri Care، تهانينا لك على فوزك بجائزة شيك نقدي بقيمة 45 مليون روبية. رقم الدبوس للسحب 94AD653، لمزيد من المعلومات زوروا: www.pusat-bimatricare.jimdo.com,spam
r06341,rehearsal,Please 🚨 contact my superior Mr. 🏦 ARDIANSA at 085797136879 @ before } making the 💳 payment/transfer ⚠️ because there } have 🎁 been changes in the payment. Thank ! you. _,spam
r06342,rehearsal,Premi asuransi jiwa meningkat seiring bertambahnya usia. Beli Asuransi Jiwa 1 Cr sekarang & bayar Rs5390 daripada Rs5603 setelah ulang tahun Anda. Ajukan di rmu.lu/KQgkgv31,spam
r06343,rehearsal,"5 Kostenlose Top-Polyphone Töne, anrufen 087018728737, nationaler Tarif. Erhalten Sie jede Woche eine Top-Poly-Melodie, senden Sie einfach SUBPOLY an 81618, £3 pro Melodie. Abmeldung 08718727870.",spam
r06344,rehearsal,Debt relief program: Get out of debt fast! Call 1084,spam
r06345,rehearsal,تخمين ماذا! هناك شخص تعرفه يعجب به سرًا! هل ترغب في معرفة من هو؟ اتصل بنا على 09065394973 من خط أرضي. تكلفة المكالمة 150 بيزة في الدقيقة والعمر 18 سنة. العنوان: DATEBox1282EssexCM61XN,spam
r06346,rehearsal,"Félicitations ! 2 téléphones vidéo 3G mobile vous appartiennent. Appelez maintenant le 09061744553 ! Discutez en vidéo avec vos amis, jouez à des jeux Java, téléchargez de la musique polyphonique, location en ligne sans fil. bx420. ip4. 5we. 150pm",spam
r06347,rehearsal,Este mensaje es para su pedido de contenido móvil. Se ha vuelto a enviar ya que el intento anterior falló debido a un error de red. Consultas a customersqueries@netvision.uk.com,spam
r06348,rehearsal,FREE iPhone 15! Enter code 7107 at goo.gl/xyz,spam
r06349,rehearsal,FREE iPhone 15! Enter code 9069 at tinyurl.com/abc,spam
r06350,rehearsal,Your ! entry won! ⚡ Claim $4168 cash prize at 🚨 goo.gl/xyz,spam
r06351,rehearsal,"Vous pouvez GAGNER 100 livres en bons d'achat de musique chaque semaine à partir de MAINTENANT. Envoyez le mot TIRAGE au 87066. Conditions générales sur www.Idew.com SkillGame, 1Gainparsemaine, 16 ans. Frais de 150 pence par message. Abonnement.",spam
r06352,rehearsal,"உங்கள் கனவு உறுதியாக பிறக்கும்? உங்கள் வாழ்க்கை திருவிழாவிட ஆரம்பிக்கைக்கு என்னுடையது? உங்கள் ராசியின் பின்னால் உரை ""HORO"" எழுதி, உங்கள் ராசியைத் தெரிக்கவும், இருப்பின் இலட்சியபுத்தி பெறவும், உலகளவிலுமான உடனடியத்தில் தொடர்ந்து"""""")",spam
r06353,rehearsal,https://goo.gl/10476,spam
r06354,rehearsal,Has ganado un nokia 6230 más una cámara digital gratis. Esto es lo que obtienes cuando ganas nuestra subasta GRATUITA. Para participar envía NOKIA al 83383 ahora. POBOX114/14TCR/W1 16,spam
r06355,rehearsal,Вы хотите скачать большой файл без обрывов? Можно! Осталось 3 дня. Бесплатный мобильный Wi-Fi / 4G модем специально для вас. Принесите это сообщение в Галерею SF и пополните баланс на 100 рублей до 13 января. Номер DL 408.,spam
r06356,rehearsal,"ආයුබෝවන් කෝකාර් ගොවත්මකිවායි, මෙතනින් මෙම සතියිනි ප්‍රිදෙනකයෙන් ඉලේට්.http://www.e-tlp.co.uk/reward. සහිත. ඇගනුම් සහිත. ශේලිය්බෝක්ෂි දුරගයෙන් වේතතේ විරෝධට.",spam
r06357,rehearsal,ඔබේ නම සහ ලිපිනගත්තා පිළිබද ව්‍යාව ලබාදෙනු ඇත්දැයි පිළිසුණු පිළිවූ ජාතික තැපැල වලින් වසාකියාමද? ජාතික තැපැල: 08700435505150පී,spam
r06358,rehearsal,DEAL: БОНУС КВОТА 500МБ (1ч)! Просто пополните минимум 5 000 сегодня! Поторопитесь и пополните счет прямо сейчас. T514,spam
r06359,rehearsal,URGENT: Your prize is waiting! Call 8107,spam
r06360,rehearsal,Sie müssen dem IRS JETZT Geld senden unter https://tinyurl.com/8929,spam
r06361,rehearsal,URGENT: Your prize is waiting! Call 8919,spam
r06362,rehearsal,Debt relief program: Get out of debt fast! Call 1209,spam
r06363,rehearsal,ما رأيك في التواصل مع الأشخاص الذين ينتظرون الرفقة؟ فقط أرسل اسمك وعمرك عبر الرسالة النصية للإلتحاق! استمتع بالمجتمع (١٥٠ ب/رسالة نصية),spam
r06364,rehearsal,Limited time offer: 76% off everything!,spam
r06365,rehearsal,🎉 CONGRATS! You won $2736 Amazon gift card! Redeem at bit.ly/123 🎉,spam
r06366,rehearsal,Le montant de la prime de l'assurance vie augmente avec l'âge. Achetez une assurance vie de 1 crore maintenant et payez 5390 Rs au lieu de 5603 Rs après votre anniversaire. Appliquez rml.lu/KQgkgv20,spam
r06367,rehearsal,WIN 3645 NOW! Click goo.gl/xyz to claim!,spam
r06368,rehearsal,Don't miss this amazing deal: jacket for only $22!,spam
r06369,rehearsal,FREE iPhone 15! Enter code 6971 at tinyurl.com/abc,spam
r06370,rehearsal,Il premio dell'assicurazione sulla vita aumenta con l'età. Acquista un'assicurazione sulla vita da 1 Cr ora e paga Rs 5390 anziché Rs 5603 dopo il tuo compleanno. Applica rml.lu/KQgkgv7,spam
r06371,rehearsal,URGENT: Your prize is waiting! Call 8800,spam
r06372,rehearsal,"FREE UNLIMITED HARDCORE PORN directo a tu móvil. Envía PORN al 69200 y obtén acceso GRATIS por 24 horas, luego se cobrará 50p al día. Envía Stop para salir. Este mensaje es gratuito.",spam
r06373,rehearsal,FREE iPhone 15! Enter code 3954 at tinyurl.com/abc,spam
r06374,rehearsal,Devi inviare denaro all'IRS ORA su https://tinyurl.com/8855,spam
r06375,rehearsal,🎉 CONGRATS! You won $2566 Amazon gift card! Redeem at goo.gl/xyz 🎉,spam
r06376,rehearsal,FREE iPhone 15! Enter code 1404 at goo.gl/xyz,spam
r06377,rehearsal,URGENT! Votre numéro de téléphone mobile a été récompensé par un Prix d'Appel Bonus de 2000 livres sterling. Appelez le 09058095201 à partir d'une ligne terrestre. Valable seulement pendant 12 heures,spam
r06378,rehearsal,"Hai, Ulang tahun Anda akan segera tiba. Sudah saatnya untuk membeli Rencana Masa 1 Cr seharga Rs.5390 daripada membayar Rs.5603 setelah ulang tahun. Klik rml.lu/Cvs559Y2",spam
r06379,rehearsal,"goldviking (29/M) lädt Sie ein, sein Freund zu sein. Antworten Sie mit JA-762 oder NEIN-762. Sehen Sie ihn: www.SMS.ac/u/goldviking STOP? Senden Sie STOP FRND an 62468.",spam
r06380,rehearsal,கேமரா - உங்களுக்கு SiPix டிஜிட்டல் கேமரா விரும்பப்பட்டுள்ளது! பாத்துக்க 09061221066 படை வாணி முதலில். டெலிவரி 28 நாட்கள் உள்ளது.,spam
r06381,rehearsal,URGENT! Votre numéro de téléphone portable a été attribué un Prix Bonus de 2 000 livres sterling le 01/08/03! C'est notre 2ème tentative pour vous contacter! Appelez le 0871-4719-523 BOX95QU BT National Rate,spam
r06382,rehearsal,Work from home: Earn $3060/hour! Start today: goo.gl/xyz,spam
r06383,rehearsal,FREE iPhone 15! Enter code 7321 at tinyurl.com/abc,spam
r06384,rehearsal,"අපේක්ෂ! ඔබගේ ඉස්ක්ලැන්ඩ්වකින් 09066350750 සිට ඇධ්යන්න. ඔබගෙන් ව්‍යාපෘත 4* ඉබිසා දිවි හෝ 10,000 මුදල් ලබා ගැනීමට පිළිගත වේ SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",spam
r06385,rehearsal,FREE iPhone 15! Enter code 4289 at goo.gl/xyz,spam
r06386,rehearsal,FREE iPhone 15! Enter code 6120 at bit.ly/123,spam
r06387,rehearsal,WIN 3746 NOW! Click bit.ly/123 to claim!,spam
r06388,rehearsal,"عرض خاص! مكافأة 500 ميغابايت (لمدة ساعة)! فقط املأ رصيدك ابتداءً من 5,000 اليوم! هيا، قم بشحن رصيدك الآن. T580",spam
r06389,rehearsal,"WIN: வணக்கம், உங்கள் பிறந்தநாள் விரைவில் வருகின்றது. பிறந்தநாள் பிறகு கொஞ்சம் பணம் செலுத்தினால் கிரேட் பட்டி 1 கோடியை ரூ.5390-க்கு வாங்கும் போது பிறந்தநாள் பிறகு ரூ.5603 செலுத்த வேண்டும். இருக்கின்றது rml.lu/Cvs559Y24",spam
r06390,rehearsal,🎉 CONGRATS! You won $3580 Amazon gift card! Redeem at goo.gl/xyz 🎉,spam
r06391,rehearsal,ضع ارتين ونصف السعر على الاشتراك الشهري على أحدث هواتف بلوتوث Orange المحمولة. اتصل بـMobileUpd8 للحصول على أحدث العروض. 08000839402 أو call2optout/LF56.,spam
r06392,rehearsal,frеe ірhonε ı5! еntеr cоde 3s27 at bit.ly/i2е,spam
r06393,rehearsal,ما رأيك في التواصل مع الأشخاص الذين ينتظرون الرفقة؟ فقط ارسل اسمك وعمرك بالرد على الرسالة للانضمام! استمتع بالمجتمع (150 بيزو/كل رسالة نصية),spam
r06394,rehearsal,Anda perlu segera mengirim uang ke IRS SEKARANG di https://tinyurl.com/8907,spam
r06395,rehearsal,"PT.TRI CARE PIN Gagnant ( ‚Ä¢‚Ä¢‚Ä¢‚Ä¢‚Ä¢‚Ä¢ ) vous avez gagné un PRIX 1 unité TOYOTA YARIS Pour plus d'informations, veuillez vérifier le code pin en cliquant sur: www.tricare2015.blogspot.com",spam
r06396,rehearsal,Your entry won! Claim $2029 cash prize at goo.gl/xyz,spam
r06397,rehearsal,"υrgеnt! уour mobіle no. wαs аwarded ¬£20ο0 bonus сaller prize on 5/9/0е thіs is our fιnal try to cοntαсt u! cαll from landline 09064019788 boх42wr29c, 150рpm",spam
r06398,rehearsal,"¡Alguien que conoces ha pedido a nuestro servicio de citas que te contacte! ¿No puedes adivinar quién? LLAMA AL 09058095107 AHORA y todo se revelará. POBox 7, S3XY 150p",spam
r06399,rehearsal,Prenota il tuo weekend di SAN VALENTINO a PARIGI incluso Volo e Hotel + premio garantito di £200! Testo: PARIGI al numero: 69101. www.rtf.sphosting.com,spam
r06400,rehearsal,¡Obtén GRATIS el sándwich de pollo crujiente de Wendy's con una compra mínima de Rp.100.000! ¡Canjea este SMS en el Wendy's más cercano! ¡Stock limitado! Promoción *606#,spam
r06401,rehearsal,يرجى الاتصال بممثل خدمة العملاء لدينا على الرقم 0800 169 6031 بين الساعة 10 صباحًا و9 مساءً حيث فزت بجائزة نقدية مضمونة بقيمة 1000 جنيه إسترليني أو جائزة قيمتها 5000 جنيه إسترليني!,spam
r06402,rehearsal,Your entry won! Claim $4628 cash prize at bit.ly/123,spam
r06403,rehearsal,"Tired of paying minimum payments? We are the solution, legally help with closing your credit card/loan accounts, with discounts of 50-75%. Contact LoLyta at 081316523061/087822962308 (WA). LEGAL",spam
r06404,rehearsal,"Komm schon, Schatz, mach mich geil, mach mich an! Schick mir jetzt deine Fantasie per SMS, Schatz -) Ich bin heiß, klebrig und brauche dich jetzt. Alle Antworten kosten £1,50. Um abzubrechen, sende STOP.",spam
r06405,rehearsal,URGENT: Your prize is waiting! Call 1070,spam
r06406,rehearsal,"FANTASIE CALDE E DAL VIVO chiama ora 08707509020 Solo 20p al minuto NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 è una chiamata a tariffa nazionale",spam
r06407,rehearsal,WIN 1771 NOW! Click tinyurl.com/abc to claim!,spam
r06408,rehearsal,https://goo.gl/783195,spam
r06409,rehearsal,Earn $2395 per week working from home!,spam
r06410,rehearsal,"DEAL: Le Fantasy Football est de retour sur votre télévision. Allez sur Sky Gamestar sur Sky Active et jouez au Dream Team de 250 000 livres. Les points commencent à compter à partir de samedi, alors inscrivez-vous maintenant ! SKY OPT OUT au 88088",spam
r06411,rehearsal,https://goo.gl/10191,spam
r06412,rehearsal,🎉 CONGRATS! You won $1828 Amazon gift card! Redeem at bit.ly/123 🎉,spam
r06413,rehearsal,"Ricevi il tuo PRIMO SUONERIA GRATIS ADESSO! Rispondi a questo messaggio con TONE. Ottieni 20 ottime suonerie per il tuo telefono ogni settimana per soli £1,50 a settimana. Per cancellare l'iscrizione, invia STOP al numero 08452810071 16.",spam
r06414,rehearsal,WIN 3730 NOW! Click goo.gl/xyz to claim!,spam
r06415,rehearsal,"Nomor Vodafone hari ini yang diakhiri dengan 0089 (empat digit terakhir saya) terpilih untuk menerima hadiah ¬£350. Jika nomor Anda cocok, silakan hubungi 09063442151 untuk mengklaim hadiah ¬£350 Anda.",spam
r06416,rehearsal,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. Â£1.50 SP:Tyrone,spam
r06417,rehearsal,Earn $2199 per week working from home!,spam
r06418,rehearsal,https://bit.ly/10456,spam
r06419,rehearsal,Вам необходимо немедленно отправить деньги IRS по ссылке https://tinyurl.com/8997,spam
r06420,rehearsal,"Link yang Anda berikan tidak jelas, tolong spesifikasikan informasinya agar saya bisa membantu Anda dengan lebih baik. Terima kasih.",spam
r06421,rehearsal,https://bit.ly/11290,spam
r06422,rehearsal,"Para tener la oportunidad de ganar £250 en efectivo cada semana, ENVÍA: ACCIÓN al 80608. Términos y condiciones en www.movietrivia.tv serv. al cliente 08712405022, 1x150p/semana",spam
r06423,rehearsal,Anda dapat mengirimkannya ke 80488. Pesan teks gratis Anda sebanyak 500 pesan berlaku hingga 31 Desember 2005.,spam
r06424,rehearsal,(aytd2773838383 https://goo.gl/783248,spam
r06425,rehearsal,"බෑංග්බෙබ්ස් ඔඩර් ඔධරයාල්ෙ පැත්තසති. උ ෂොලි රීසීව් අම්ට් 2 ඩව්න්ලෝඩ් උෂී෋ කටන්ත්. ඔලුම
රුව්. බංග්බ්. ටීවී ඔඩර් මොබයිල් ඉන්ටර්නෙට්/රීසීව් මෙනුඵ්ජඊ මෙනුච්",spam
r06426,rehearsal,https://goo.gl/782827,spam
r06427,rehearsal,🎉 CONGRATS! You won $1452 Amazon gift card! Redeem at goo.gl/xyz 🎉,spam
r06428,rehearsal,WIN 2164 NOW! Click bit.ly/123 to claim!,spam
r06429,rehearsal,OFFER: Ваш текущий денежный баланс составляет 500 фунтов - для максимизации своих наличных отправьте GO на 86688 всего 150р/сообщение. Код: 08718720201 ПО Ящик 114/14 TCR/W1,spam
r06430,rehearsal,"Anda memiliki seorang pengagum rahasia. TUNJUKKAN siapa yang menganggap Anda sangat istimewa. Hubungi 09065174042. Untuk berhenti, balas REVEAL STOP. Biaya 1.50 per pesan yang diterima. Layanan pelanggan 07821230901.",spam
