text,label,category
TIM: your bill of $144 is now available. View or pay at tim.com. Autopay will process on 5/9.,ham,real_telco_util_notice
"Bet £509 get AED 2,403 in free bets at LuckySpin. 18+, T&Cs apply, new customers only.",spam,generic_ads
"Bin in 13 Minuten da, die Bahn hatte Verspätung",ham,chat_i18n
TD Bank: your statement is ready. View it in the TD Bank app or online banking.,ham,real_bank_notice
Barclays: your KYC needs re-verification. Keep access: renew-help.top,phishing,account_problem_link
"Receipt: GoPro Hero 13 ₹4,328 via Noon. Ref #8156-74133. Questions or cancellation: (589) 863-8550 (24/7).",phishing,fake_order_callback
El Corte Inglés: your order #43022628 (Nintendo Switch) has shipped and will arrive Wednesday. Track it at the El Corte Inglés app or elcorteinglés.com.,ham,real_order_notice
Flipkart: order B582094 is ready for pickup at the Manila store. Bring your order confirmation.,ham,real_order_notice
Shell: 55% off a desk lamp this week. Shop at the Shell app or shell.com. Text STOP to unsubscribe.,spam,giftcard_promo
"Félicitations ! Vous avez gagné €5,000 au tirage national. Confirmez vos coordonnées : prix97.link",phishing,prize_win_i18n
"Arjun (Shein Recruitment): we saw your CV on Glassdoor. Online position, 1-2 hrs a day, $4,352/day. Interested? WhatsApp 06 54 39 75 99",phishing,job_scam
Your Adobe free trial ends today. You'll be charged $553/month unless you cancel in the app.,ham,real_subscription_notice
Hiya what time does the flight start Friday? ok?,ham,friend_favor
Receipt: printer ink ₹11 via Fnac. Ref #560-4039552-2018670. Questions or cancellation: 07 40 54 44 23 (24/7).,phishing,fake_order_callback
"Hola, soy Ava de RRHH de Costco. Has sido seleccionado para un trabajo remoto, €274 al día. Escríbeme por WhatsApp +34 689 956 561.",phishing,job_scam_i18n
"Hey, is this still Dmitri's number? Haven't heard from you since Chicago.",phishing,wrong_number_opener
Xbox Game Pass: we couldn't process your payment. Please update your payment method in the Xbox Game Pass app to keep your plan.,ham,real_subscription_notice
"Maybank: Did you make a $2,690 purchase at IKEA on 8/10? Reply YES or NO.",ham,real_bank_notice
"Your Noon return for Xbox Series X was received. Refund of $1,534 will appear on your card in 3-5 business days.",ham,real_order_notice
Wells Fargo: unusual login detected. Confirm your account within 24h: https://tinyurl.com/c83297/claim,phishing,account_problem_link
Dropbox receipt: $219.17 for your annual plan. Thank you!,ham,real_subscription_notice
"CaixaBank: Did you make a £4,785 purchase at SHELL on 10/3? Reply YES or NO.",ham,real_bank_notice
Ajio Big Sale! Up to 66% off on mobiles. Shop now flipkart.com. Reply STOP to opt out.,spam,ads_i18n
La Poste: your parcel has an incomplete address. Pay £5.00 customs fee within 48h: http://go-parcel.cc,phishing,delivery_fee
"Bin in 16 Minuten da, die Bahn hatte Verspätung",ham,chat_i18n
"Tô chegando, 7 min. Pede uma água pra mim?",ham,chat_i18n
"Hey Mateo, did you get the documents I sent? Not sure if this is still you.",phishing,wrong_number_opener
"Thanks for your Costco order! running shoes, $21. Est. delivery Friday. Manage your order in the Costco app.",ham,real_order_notice
TIM: thanks for your payment of €75. Your next bill is due Monday.,ham,real_telco_util_notice
"Hallo, hier ist Lucía von DHL Recruiting. Sie wurden für eine Homeoffice-Stelle ausgewählt, $1,063 pro Tag. Melden Sie sich per WhatsApp +971 51 790 7153.",phishing,job_scam_i18n
"Olá, sou Fatima do RH da IKEA. Você foi selecionado para uma vaga home office, R$896.22 por dia. Me chama no WhatsApp 1-877-410-5922.",phishing,job_scam_i18n
Apple Music: payment of £22 could not be processed. Update your billing within 48 hours or lose access: http://payment-update.click,phishing,fake_subscription_charge
"Your prescription is ready for pickup at CVS, 9922 Main St. Open 7pm-noon.",ham,real_hr_and_appointments
Canada Post notice: package #92590269 returns to sender unless address is confirmed: https://is.gd/n34191/refund,phishing,delivery_fee
"Deloitte is hiring part-time staff. Open interviews Thursday noon-4:45pm, bring ID. Text STOP to end.",spam,real_job_ad
QNB: your new card ending 6628 has been sent and should arrive in 5-7 days. Activate it in the app when it arrives.,ham,real_bank_notice
Your British Gas bill of ₹54 is due on Tuesday. Pay in the British Gas app or at britishgas.com/orders. Thank you.,ham,real_telco_util_notice
Your loyalty points of R$782.23 expire tomorrow! Redeem now: points-nairobi.site,phishing,prize_win
Buy ₹392.97 of fuel at Walmart and get a ₹510 bonus card. Ends Tuesday.,spam,giftcard_promo
"Apple: Your order #181-4307488-3263077 for AirPods Pro ($45) has been confirmed. If you did not place this order, call (836) 265-5687 to dispute.",phishing,fake_order_callback
"New number alert, this is Yuki :) same WhatsApp, just a new sim. See you Wednesday!",ham,friend_new_number
"Hi did you just get a bank code? I used your number for my account, can you send it to me? 🙏",phishing,code_relay
Flipkart: Apple Watch is out for delivery today. Someone should be available to sign.,ham,real_order_notice
Votre code de connexion BBVA est 6637. Il expire dans 10 minutes.,ham,real_codes
Your table for 2 at Carbone is confirmed for Saturday 8:30pm. Reply CANCEL to cancel.,ham,real_hr_and_appointments
Buy $433 of groceries at Amazon and get a $15 bonus card. Ends Wednesday.,spam,giftcard_promo
"Google One receipt: £3,965 charged Tuesday. If you did not authorize this, cancel at http://refund45.vip",phishing,fake_subscription_charge
"Hi there I sent a verification code to your number by accident, can you read it to me? It expires in 5 min. thanks",phishing,code_relay
"Hallo Mama, ich bin's, mein Handy ist ins Wasser gefallen. Das ist meine neue Nummer. Schreib mir bitte auf WhatsApp.",phishing,new_number_family_i18n
Zain: your bill of ₹192 is now available. View or pay at the Zain app or zain.com. Autopay will process on 7/2.,ham,real_telco_util_notice
YouTube Premium: your payment of $895.67 was processed. Next billing date tomorrow. Manage your plan in Account settings.,ham,real_subscription_notice
Vodafone: suspicious activity detected. Secure your account within 24h: http://secure-notice.win/id,phishing,account_problem_link
TIM: planned maintenance in your area tonight 6pm-noon. You may lose signal briefly. Sorry for the inconvenience.,ham,real_telco_util_notice
"Parabéns! Você foi selecionado para um vale de €2,000 da Walmart. Resgate agora: my-premio.buzz/confirm",phishing,prize_win_i18n
"Hi Sis, it's me. Save this number and delete the old one. I need a favour, it's a bit urgent.",phishing,new_number_family
"Hallo Oma, ich bin's, mein Handy ist ins Wasser gefallen. Das ist meine neue Nummer. Kannst du mir schnell ₹425 überweisen? Ich kann nicht in mein Banking.",phishing,new_number_family_i18n
"Hello can you transfer me the AED 2,293 for the airbnb when you get a sec? sorted it with Neha already",ham,friend_favor
جدتي هذا رقمي الجديد، جوالي تعطل. ممكن تحولين لي €959 اليوم وأرجعها لك بكرة؟,phishing,new_number_family_i18n
"hey it's Noah from the office, finally got a UK number, save me x",ham,friend_new_number
Your Netflix subscription renewed for €563. To cancel and get a refund call 06 82 57 49 69 within 24h.,phishing,fake_subscription_charge
"Hey!! happy birthday!!! hope you have an amazing day, drinks on me this weekend asap",ham,friend_favor
"Zara is hiring weekend staff. Open interviews Wednesday 10am-2:15pm, bring ID. Text STOP to end.",spam,real_job_ad
"Lidl Loyalty: you have won £5,000! Verify your address at https://bit.ly/z19466/id",phishing,prize_win
"Your prescription is ready for pickup at Lloyds Pharmacy, 6058 Main St. Open 7pm-noon.",ham,real_hr_and_appointments
"SFR: your bill of ₹3,632 is now available. View or pay at sfr.com. Autopay will process on 19/4.",ham,real_telco_util_notice
Home Depot: a winter coat is out for delivery today. Someone should be available to sign.,ham,real_order_notice
"Félicitations ! Vous avez gagné £10,000 au tirage national. Confirmez vos coordonnées : gagnant-verify.xyz/verify",phishing,prize_win_i18n
"Heyy happy birthday!!! hope you have an amazing day, call you later",ham,friend_favor
"Google One receipt: £2,009 charged today. If you did not authorize this, cancel at e-cancel.top",phishing,fake_subscription_charge
¡Gana dinero desde casa! Hasta R$405.40 al mes sin experiencia. Regístrate: ganaya.es,spam,ads_i18n
"Hi all, Camille here. Switched carriers so this is my number from now on. No need to reply.",ham,friend_new_number
"Weight-loss pills online, no prescription, discreet shipping. rxcheap.net",spam,generic_ads
"Hi, is this Yuki? It's Arjun from the book club, Mei gave me your number about Saturday.",ham,friend_wrong_number
"Jonas here, new phone same number, lost all my contacts though. Who's this? 😅",ham,friend_new_number
Ganhe até ₹649 por dia com apostas online! Cadastre-se grátis: betbrasil.bet,spam,ads_i18n
"Parabéns! Você foi selecionado para um vale de €850,000 da Tesco. Resgate agora: https://t.co/g46141/verify",phishing,prize_win_i18n
"Félicitations ! Vous avez gagné $1,500 au tirage anniversaire. Confirmez vos coordonnées : prix-secure.online/login",phishing,prize_win_i18n
"Hola, soy Olga de RRHH de DHL. Has sido seleccionado para un trabajo remoto, €751 al día. Escríbeme por WhatsApp 1-856-334-5161.",phishing,job_scam_i18n
Your table for 8 at Dishoom is confirmed for Sunday 1pm. Reply CANCEL to cancel.,ham,real_hr_and_appointments
Looking for a new job? Browse 3847 driving openings near you on Monster. Unsubscribe: reply STOP,spam,real_job_ad
"Dear applicant, congratulations, Walmart has approved your social media assistant application. Salary R$2,343 per day. Contact your manager Max: Telegram @talent464",phishing,job_scam
Job alert: product reviewer roles from ₹610/hr. Set up alerts at linkedin.com. Opt out anytime.,spam,real_job_ad
مرحبا، وصلك كود تحقق؟ كتبت رقمك بالغلط، ممكن ترسله لي؟,phishing,code_relay_i18n
"Now hiring: forklift operators at Costco, $3,489/hr. Apply at linkedin.com/jobs. Reply STOP to opt out.",spam,real_job_ad
904-653 is your Telegram verification code. It expires in 5 minutes.,ham,real_codes
"Hi, I think we spoke about the shipment last week? This is Arjun.",phishing,wrong_number_opener
"Hey Camille, it's Ivan, we met at Ana's leaving do on tonight. Great to meet you, let's do that coffee!",ham,friend_wrong_number
"La Poste: sorry we missed you. Your parcel is at the Paris depot, collect it with photo ID or rebook in the La Poste app.",ham,real_delivery_notice
"Is this Rahul? It's Jonas, we met at Lisa's party last week.",phishing,wrong_number_opener
Tu código de verificación de QNB es 984 871. No lo compartas.,ham,real_codes
"Thanks for your Apple order! a phone case, $305. Est. delivery tomorrow. Manage your order in the Apple app.",ham,real_order_notice
Your Iberdrola bill of ₹351 is due on Tuesday. Pay in the Iberdrola app or at the Iberdrola app or iberdrola.com. Thank you.,ham,real_telco_util_notice
"Namaste, main Layla IKEA HR se. Aap part-time online job ke liye select hue hain, $472/day. WhatsApp karein +971 54 558 3177.",phishing,job_scam_i18n
"Rogers: thanks for your payment of €2,675. Your next bill is due tomorrow.",ham,real_telco_util_notice
"hey it's Emma from the team, finally got a UK number, save me x",ham,friend_new_number
"Vivo: your bill of ₹2,777 is now available. View or pay at vivo.com/orders. Autopay will process on 27/11.",ham,real_telco_util_notice
"Hi Lucía, this is Jonas from Walmart recruiting. Your interview is confirmed for Tuesday at 1pm. Reply if you need to reschedule.",ham,real_hr_and_appointments
"مبروك! تم اختيارك للفوز بقسيمة £2,000 من Shell. اضغط للمطالبة: https://shorturl.at/a14196",phishing,prize_win_i18n
"Monzo will never ask for your PIN, password or full card number by text or phone. If in doubt, call the number on the back of your card.",ham,real_bank_notice
La Poste notice: package #33131304 returns to sender unless address is confirmed: http://la-pay.biz/pay,phishing,delivery_fee
STC Alert: your account will be suspended today. Update your details at https://cutt.ly/s15715,phishing,account_problem_link
"New number alert, this is Lena :) same WhatsApp, just a new sim. See you tonight!",ham,friend_new_number
"Hello Jake, did you get the invoice I sent? Hope this is still your number.",phishing,wrong_number_opener
Chase: unusual login detected. Confirm your account now: chase-manila.buzz,phishing,account_problem_link
"Olá, sou Emma do RH da Tesla. Você foi selecionado para uma vaga home office, AED 524 por dia. Me chama no WhatsApp (375) 741-2922.",phishing,job_scam_i18n
"Tom it's Lena, I got your number from Emma. Are you free to chat Thursday?",phishing,wrong_number_opener
"Your Currys account was used to buy Ring doorbell for $4,747. If this wasn't you contact support at +34 627 460 883 before shipment.",phishing,fake_order_callback
"Enter our back to school giveaway for a chance to win a $850,000 Amazon gift card. Enter at amazon.com/track/giveaway. No purchase necessary.",spam,giftcard_promo
"Olá, sou Natasha do RH da Netflix. Você foi selecionado para uma vaga home office, AED 3,205 por dia. Me chama no WhatsApp +1 956 324 5908.",phishing,job_scam_i18n
"Oi Pai, sou eu, roubaram meu celular, esse é meu número novo. Salva aí e me chama no WhatsApp.",phishing,new_number_family_i18n
Amazon Prime: payment of $44 was declined. Update your billing within 24h or lose access: http://payment-lagos.info,phishing,fake_subscription_charge
"Hi, I think we spoke about the investment last week? This is Neha.",phishing,wrong_number_opener
Evri: we missed you today. Reschedule delivery (£4.99) at https://is.gd/g87756/pay,phishing,delivery_fee
Seu código CaixaBank é 133 639. Não compartilhe com ninguém.,ham,real_codes
Ganhe até ₹63 por dia com apostas online! Cadastre-se grátis: betbrasil.bet,spam,ads_i18n
AT&T: you've used 90% of your 10GB monthly data. Your allowance resets on 11 Jan.,ham,real_telco_util_notice
"Hi Dr. Mia, this is João. Can we move my appointment to Sunday? Sorry if wrong number!",phishing,wrong_number_opener
"Hi, this is Neha from the dentist. Is this still the best number for appointment reminders?",ham,friend_wrong_number
150306 is your Commerzbank OTP. Valid for 10 mins. Do not share with anyone. -Commerzbank,ham,real_codes
"Your reward points of ₹2,122 expire tomorrow! Redeem now: points-support.site/refund",phishing,prize_win
"Hello? Max, are you still coming to the party on tonight?",phishing,wrong_number_opener
DPD notice: package #8880-72585 returns to sender unless address is confirmed: dpd-madrid.win/verify,phishing,delivery_fee
"Hi, is this Pedro? It's Ana from the school run, Mia gave me your number about Saturday.",ham,friend_wrong_number
HBO Max receipt: £13 for your monthly plan. Thank you!,ham,real_subscription_notice
"Starbucks: 56% off Samsung 65"" TV this week. Shop at starbucks.com/orders. Text STOP to unsubscribe.",spam,giftcard_promo
"Hola Mamá, se me rompió el móvil y este es mi nuevo número. ¿Puedes pasarme $201.42 hoy? Mañana te lo devuelvo.",phishing,new_number_family_i18n
"Congratulations! You've been chosen to receive a $1,000 Starbucks gift card. Claim within 24h: https://shorturl.at/g35985/verify",phishing,prize_win
Amazon: order #451-1087769-5332348 is ready for collection at the London store. Bring your order confirmation.,ham,real_order_notice
PlayStation Plus: we couldn't process your payment. Please update your payment method in the PlayStation Plus app to keep your plan.,ham,real_subscription_notice
GLS: we missed you Sunday. Reschedule delivery (€1.99) at https://t.co/x69654,phishing,delivery_fee
"Hi, this is Dmitri from the dentist. Is this still the best number for appointment reminders?",ham,friend_wrong_number
YouTube Premium: your payment of $78 was processed. Next billing date this weekend. Manage your plan in Account settings.,ham,real_subscription_notice
Your Xbox Game Pass subscription renewed for $46. To cancel and get a refund call +1 946 946 5192 within 24h.,phishing,fake_subscription_charge
Heyy can you send me the code you just received? I used your number for my account. ❤️,phishing,code_relay
"Dear applicant, congratulations, Zara has approved your customer support application. Salary £1,206 per day. Contact your manager Olga: reply YES",phishing,job_scam
"Hi, is this Arjun? It's Fatima from the landlord, Priya gave me your number about Saturday.",ham,friend_wrong_number
Flights to Berlin from R$435! Book by tonight at flyaway-travel.com,spam,generic_ads
"Hallo Oma, ich bin's, mein Handy ist kaputt. Das ist meine neue Nummer. Ich muss dringend eine Rechnung bezahlen, hilfst du mir?",phishing,new_number_family_i18n
Final notice from IRS: a warrant will be issued unless you settle $588.30 today. Call +971 57 133 6493 ref #8738-86385.,phishing,gov_callback
Best Buy: Kindle Paperwhite is out for delivery today. Someone should be available to sign.,ham,real_order_notice
Telekom: your bill of $78 is now available. View or pay at the Telekom app or telekom.com. Autopay will process on 16/5.,ham,real_telco_util_notice
"Nani ye mera naya number hai, purana phone chori ho gaya. Kya aap aaj $236 bhej sakte ho? Kal wapas kar dunga.",phishing,new_number_family_i18n
Your Medicare card must be replaced with a new secure card. Confirm your number here to keep coverage: https://shorturl.at/b89819/claim,phishing,gov_callback
Australia Post: we delivered your parcel to your front porch.,ham,real_delivery_notice
Noon: order #35384630 is ready for collection at the Lisbon store. Bring your order confirmation.,ham,real_order_notice
"Rakuten Bank Security: enter your 2FA code at rakuten-support.cc to confirm the pending withdrawal of $3,728.",phishing,account_problem_link
Apple: a a phone case was ordered from a new device in Paris. Charged $613. Cancel: +34 663 728 337,phishing,fake_order_callback
"British Gas: a power cut is affecting your area. Engineers are on site, estimated restoration 7pm.",ham,real_telco_util_notice
"Hola Abuela, se me rompió el móvil y este es mi nuevo número. ¿Puedes pasarme $63.85 hoy? Mañana te lo devuelvo.",phishing,new_number_family_i18n
"Extended car warranty: your coverage may be expiring. Protect your vehicle from repair bills, call +91 90551 41523 for a quote.",spam,generic_ads
"You are our 100,000th winner! A GoPro Hero 13 is waiting for you. Pay only shipping £4.99: https://t.co/k5483/update",phishing,prize_win
"Je suis en retard de 27 min, commande-moi un café stp",ham,chat_i18n
"Auntie, this is my new number. Please reply here so I know you got this. I need to cover a payment that bounced but my banking app is locked on the old phone, can you help? love you",phishing,new_number_family
"Hi there Grandma it's me This is my temporary number until I get the new phone. I can't get into my bank, can you pay something for me quickly? 😊",phishing,new_number_family
"Félicitations ! Vous avez gagné £1,500 au tirage anniversaire. Confirmez vos coordonnées : http://gagnant-manchester.link/secure",phishing,prize_win_i18n
"Thanks for your Target order! Samsung 65"" TV, R$991.61. Est. delivery Tuesday. Manage your order in target.com/account.",ham,real_order_notice
"Hi Jake, Max here from the removal company, confirming your viewing this weekend at 4:45pm.",ham,friend_wrong_number
Hiya what's the code for the garage? I forgot it again 😊,ham,friend_favor
On se voit ce soir ? Neha vient aussi,ham,chat_i18n
Unlock 22k followers overnight! Grow your Instagram fast: followerpro.net,spam,generic_ads
"Parabéns! Você foi selecionado para um vale de £2,000 da Aldi. Resgate agora: premio-alert.icu/confirm",phishing,prize_win_i18n
Canada Post: your parcel #2203-38254 will be delivered Friday between 1pm and 3pm. No action needed.,ham,real_delivery_notice
"Randstad is hiring full-time staff. Open interviews today 7pm-8am, bring ID. Text STOP to end.",spam,real_job_ad
"¡Felicidades! Has sido seleccionado para recibir una tarjeta regalo de $50,000 de Tesco. Reclama aquí: regalo-mumbai.club/verify",phishing,prize_win_i18n
Your Vattenfall bill of R$487 is due on today. Pay in the Vattenfall app or at vattenfall.com/track. Thank you.,ham,real_telco_util_notice
مرحبا، أنا Tom من قسم التوظيف في Walmart. تم اختيارك لوظيفة عن بعد براتب €32 يومياً. تواصل واتساب (479) 454-8006,phishing,job_scam_i18n
"Hi, this is Omar from Tesla Staffing. You have been selected for a remote order processor role, $434.56/hour. reply YES to start.",phishing,job_scam
"Jetzt $2,178 Bonus sichern! Online Casino mit über 2631 Spielen. jackpotzone.de",spam,ads_i18n
"Receita Federal: you are owed a stimulus payment of $1,343. Submit your bank details at https://rb.gy/q38002/confirm to receive it.",phishing,gov_callback
UPS: parcel #3191-68896 has been collected from the sender and is on its way.,ham,real_delivery_notice
Parabéns! Você foi selecionado para um vale de £500 da Home Depot. Resgate agora: get-vale.club/verify,phishing,prize_win_i18n
316047 is your Lloyds verification code. It expires in 15 minutes.,ham,real_codes
"Zara is hiring weekend staff. Open interviews Wednesday 8am-noon, bring ID. Text STOP to end.",spam,real_job_ad
"STC: a payment of €1,150 is pending. Not you? Cancel it here: secure-paris.win/login",phishing,account_problem_link
"Hallo Mama, ich bin's, mein Handy ist ins Wasser gefallen. Das ist meine neue Nummer. Kannst du mir schnell ₹95 überweisen? Ich kann nicht in mein Banking.",phishing,new_number_family_i18n
"Use 4850 to sign in to Nubank. If you didn't request this, ignore this message.",ham,real_codes
Offre spéciale : 41% de réduction sur la mode chez La Redoute jusqu'à dimanche. zalando.fr,spam,ads_i18n
"Buy $328 of electronics at Walmart and get a £2,603 bonus card. Ends Friday.",spam,giftcard_promo
Looking for a new job? Browse 8001 hospitality openings near you on Monster. Unsubscribe: reply STOP,spam,real_job_ad
School: no school on tonight. See the newsletter for details.,ham,real_hr_and_appointments
Canada Post: we missed you Monday. Reschedule delivery (€1.49) at http://canada43.top/refund,phishing,delivery_fee
Your benefits card card must be replaced with a new digital card. Confirm your number here to keep coverage: card-nairobi.site,phishing,gov_callback
Monzo: a payment of $620 to Emma Layla was sent from your account. Ref #233-4771094-5496909.,ham,real_bank_notice
Your benefits card card must be replaced with a new chip card. Confirm your number here to keep coverage: http://medicare-lisbon.info/id,phishing,gov_callback
"Oi Pai, sou eu, perdi o telefone, esse é meu número novo. Preciso pagar um boleto urgente e não consigo entrar no banco.",phishing,new_number_family_i18n
Apple: your package with Bose headphones was delivered. It was handed to a resident.,ham,real_order_notice
"Tom here, new phone same number, lost all my contacts though. Who's this? 😅",ham,friend_new_number
Jetzt $74 Bonus sichern! Online Casino mit über 889 Spielen. jackpotzone.de,spam,ads_i18n
"Carrefour: get a $591 gift card when you spend €2,934 Saturday only. In store and online. Terms apply. Reply STOP to opt out.",spam,giftcard_promo
"Hey!! did you just get a Facebook code? I put your number in by mistake, can you send it to me? pls",phishing,code_relay
"Hi, are we still on for dinner Monday? I can pick you up at 2:15pm x",ham,friend_favor
Amazon Logistics: we missed you Saturday. Reschedule delivery (£4.99) at amazon-seattle.biz,phishing,delivery_fee
Hi there do you still have the spare key I left at yours? ❤️,ham,friend_favor
"Hi, did you just get a 4 digit code? it sent the code to your phone somehow, can you send it to me?",phishing,code_relay
Sushi Go is now open on High Street! Show this text for a free drink with any entree.,spam,generic_ads
Aldi: 47% off Nintendo Switch this week. Shop at the Aldi app. Text STOP to unsubscribe.,spam,giftcard_promo
Apple Music Alert: your account will be suspended unless you act. Update your details at apple-update.buzz/refund,phishing,account_problem_link
On se voit demain ? Lena vient aussi,ham,chat_i18n
Target: 21% off printer ink this week. Shop at target.com/account. Text STOP to unsubscribe.,spam,giftcard_promo
"Enter our back to school giveaway for a chance to win a £1,500 Starbucks gift card. Enter at starbucks.com/giveaway. No purchase necessary.",spam,giftcard_promo
"BNP Paribas: your card was used abroad in Manchester for R$2,576. If you don't recognise this, call the number on your card.",ham,real_bank_notice
"Badhai ho! Aapko €250,000 ka Target gift card mila hai. Abhi claim karein: gift-miami.online",phishing,prize_win_i18n
"You are our monthly winner! A Samsung 65"" TV is waiting for you. Pay only shipping £1.49: https://tinyurl.com/w52827",phishing,prize_win
You are our monthly customer! A a desk lamp is waiting for you. Pay only shipping $4.99: http://prize-claim.vip,phishing,prize_win
Hey!! what's the code in the message you just got? I typed your number instead of mine ttyl,phishing,code_relay
On se voit ce soir ? Chris vient aussi,ham,chat_i18n
Final notice from CAF: a warrant will be issued unless you settle AED 83.83 today. Call +971 52 976 7542 ref H542499.,phishing,gov_callback
"Hey can you send me the wifi password again, my phone forgot it",ham,friend_favor
Xbox Game Pass: payment of €926 could not be processed. Update your billing within 2 days or lose access: xbox-notice.xyz/update,phishing,fake_subscription_charge
Costco: order G660621 is ready for pickup at the Paris store. Bring your order confirmation.,ham,real_order_notice
"Oi Tia, sou eu, roubaram meu celular, esse é meu número novo. Consegue me mandar um Pix de $3,553 hoje? Amanhã devolvo.",phishing,new_number_family_i18n
"La Poste: sorry we missed you. Your parcel is at the Moscow depot, collect it with photo ID or rebook in the La Poste app.",ham,real_delivery_notice
CAF: Your tax file has been linked to fraud. Call (928) 209-1096 to avoid arrest.,phishing,gov_callback
"O2: a payment of €1,331 is pending. Not you? Cancel it here: app-cancel.cc",phishing,account_problem_link
"You are our 1,000th visitor! A a desk lamp is waiting for you. Pay only shipping £2.99: win7.vip",phishing,prize_win
"Congratulations! You've been picked to receive a $10,000 Shell gift card. Claim within 24h: http://rewards-help.cc/verify",phishing,prize_win
Your El Corte Inglés return for MacBook Pro was received. Refund of AED 179 will appear on your card in 3-5 business days.,ham,real_order_notice
"Hello? did you just get a WhatsApp code? I put your number in by mistake, can you send it to me? pls",phishing,code_relay
Offre spéciale : 36% de réduction sur la mode chez Sephora jusqu'à vendredi. laredoute.fr,spam,ads_i18n
Nubank: $682.52 was deposited into your account ending 1600. Available balance $303.,ham,real_bank_notice
SFR: your recharge of ₹510 was successful. Validity 75 days.,ham,real_telco_util_notice
"Learn data science in 13 weeks and land a £850,000 job. Enroll today at learnfast.com/apply",spam,generic_ads
Final notice from Finanzamt: a warrant will be issued unless you settle €209 today. Call +91 87212 56462 ref D968486.,phishing,gov_callback
Target: Dyson V15 is out for delivery today. Someone should be available to sign.,ham,real_order_notice
"Hi Dr. Léa, this is Emma. Can we move my appointment to today? Not sure if this is still you.",phishing,wrong_number_opener
Your Enel bill of ₹68 is due on Wednesday. Pay in the Enel app or at enel.com. Thank you.,ham,real_telco_util_notice
820649 is your PayPal OTP. Valid for 10 mins. Do not share with anyone. -PayPal,ham,real_codes
Hello? are we still on for the gym Wednesday? I can pick you up at noon asap,ham,friend_favor
STC: you've used 90% of your 20GB monthly data. Your allowance resets on 11 Jan.,ham,real_telco_util_notice
"Je suis en retard de 6 min, commande-moi un café stp",ham,chat_i18n
Your health card card must be replaced with a new digital card. Confirm your number here to keep coverage: https://bit.ly/h73498/claim,phishing,gov_callback
"Yo quick one, forward me the text with the code that just came through, I'm locked out and it went to you",phishing,code_relay
ING: 939 973 is your one-time passcode. Do not share it. We will never call to ask for it.,ham,real_codes
Your Fnac account was used to buy running shoes for ₹66. If this wasn't you contact support at +34 651 796 632 right away.,phishing,fake_order_callback
"Sell your house fast for cash, any condition, close in 5 days. Call 06 40 78 68 26",spam,generic_ads
Medicare: Your driver license has been compromised. Call 1-876-867-5753 immediately.,phishing,gov_callback
Hey!! Ivan's exam went well. Will update everyone tonight. pls,ham,friend_favor
"Tô chegando, 8 min. Pede uma água pra mim?",ham,chat_i18n
"Olá, sou Jonas do RH da Temu. Você foi selecionado para uma vaga home office, ₹4,349 por dia. Me chama no WhatsApp (715) 419-6186.",phishing,job_scam_i18n
"Part-time job offer from Temu: rate products for R$3,841 per task, paid to your bank instantly. WhatsApp me on +91 72382 96773",phishing,job_scam
"Ana here, new phone same number, lost all my contacts though. Who's this? 😅",ham,friend_new_number
"Your Thames Water bill of $1,827 is due on today. Pay in the Thames Water app or at the Thames Water app or thameswater.com. Thank you.",ham,real_telco_util_notice
"Congratulations! You've been picked to receive a £1,000 Sainsbury's gift card. Claim here: http://sainsburys96.top/secure",phishing,prize_win
"Oi Vô, sou eu, roubaram meu celular, esse é meu número novo. Preciso pagar um boleto urgente e não consigo entrar no banco.",phishing,new_number_family_i18n
"Ganhe até $2,880 por dia com apostas online! Cadastre-se grátis: apostaganha.bet",spam,ads_i18n
Royal Mail: parcel #93978919 has been collected from the sender and is on its way.,ham,real_delivery_notice
"Bonjour, Ana du service RH de Amazon. Votre profil a été retenu pour un poste à domicile, ₹271/jour. Contactez-moi sur WhatsApp +1 657 601 9511.",phishing,job_scam_i18n
"Auntie it's your son, new number Text me back on here. Can you send me your card details so I can order a replacement phone? thanks",phishing,new_number_family
"Hiya a code should have come to your phone, I'm locked out and it went to you. What is it? 🙏",phishing,code_relay
USPS: we missed you Friday. Reschedule delivery (£2.99) at redelivery-manchester.info,phishing,delivery_fee
"Part-time job offer from Zara: test apps for €4,895 per task, paid to your bank instantly. text (252) 526-4077",phishing,job_scam
PNC: 456456 is your one-time passcode. Do not share it. We will never call to ask for it.,ham,real_codes
"Amazon Prime: a new device signed in to your account from Paris. If this wasn't you, change your password in the Amazon Prime app.",ham,real_subscription_notice
ING: AED 119.17 was deposited into your account ending 3503. Available balance $68.86.,ham,real_bank_notice
Best Buy Order Confirmation: GoPro Hero 13 - $803. Delivery Wednesday. To cancel or report unauthorized use call +1 736 242 5760.,phishing,fake_order_callback
"Hi, is this Olga? It's Yuki from the football team, Kenji gave me your number about tonight.",ham,friend_wrong_number
"Dropbox: payment of £3,705 could not be processed. Update your billing within 2 days or lose access: payment47.info",phishing,fake_subscription_charge
TD Bank: a payment of €479 to Yuki Olivia was sent from your account. Ref #691-5862526-3667523.,ham,real_bank_notice
Your Jumia account was used to buy a phone case for R$55. If this wasn't you contact support at +971 50 796 5220 within 2 hours.,phishing,fake_order_callback
Apple: your order #5603-69746 (Nintendo Switch) has shipped and will arrive Friday. Track it at apple.com/track.,ham,real_order_notice
