text,label,corpus_label,source,confidence,p_ham,p_spam,p_phishing,p_no_message
Kisah sedih seorang pria - Pekan lalu adalah ulang tahunku. Istriku tidak mengucapkan selamat. Orangtuaku lupa begitu juga anak-anakku. Aku pergi bekerja. Bahkan rekan kerjaku juga tidak mengucapkan selamat.,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"Tu artículo está de regreso en su oficina local. Por favor, reserve su nueva entrega aquí: https://failed-delivery-department.com",phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
பணம் அனைத்தும் உள்ளிட்டுக் கொள்ளுங்கள் http//bit.ly/1955,phishing,phishing,corpus,0.93,0.0101,0.0404,0.9495,0.01
Ini hanya melakukan perhitungan matematika sederhana bukan persentase.,ham,ham,corpus,0.88,1.0,0.0,0.0,0.09
"Compra primero crédito SIMpati de 20 mil para mamá, este es el nuevo número de mamá 081223052854. Si puedes, envíalo lo antes posible, es urgente. Este es el teléfono prestado de mamá.",phishing,spam,corpus,0.62,0.27,0.02,0.71,0.0
Sende jetzt Geld http//bit.ly/1996,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
Your payment of $4582 was processed,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"Текст мне, когда закончишь работу, не звони, у меня проблемы с телефоном",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Terminal එකෙහි පැකෙට් තිබිය යුතු: http://ffnst.com/7DH561,phishing,phishing,corpus,0.66,0.2,0.0105,0.7895,0.05
Vous devez envoyer de l'argent au IRS MAINTENANT sur https://tinyurl.com/8974,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
URGENT: Your prize is waiting! Call 5664,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
Netflix - Три шага и мы сделаем все остальное. Завершите регистрацию здесь: m.netflix.com/hepyMNxantJ,phishing,ham,corpus,0.7,0.11,0.11,0.78,0.0
الدخول المجاني للأسبوع الأول للحصول على فرصة للفوز بجهاز iPod سعة 40 غيغا أو 250 جنيه إسترليني نقدًا كل أسبوع. أرسل VPOD إلى 81303 الشروط والأحكام على www.textpod.net الخدمة للعملاء 08712405020.,spam,spam,corpus,0.93,0.0,0.95,0.05,0.0
Geld jetzt senden http//bit.ly/1544,phishing,phishing,corpus,0.99,0.0,0.01,0.99,0.0
Debt relief program: Get out of debt fast! Call 2831,spam,spam,corpus,0.84,0.0,0.88,0.12,0.0
Hai ricevuto il tuo contenuto per cellulare. Goditi.,ham,spam,corpus,0.95,0.9898,0.0,0.0102,0.02
"SHOPEE: மொபைல் எண்ணை சரிபார்த்துப்பயன் படுத்த, 009392 பயன்படுத்தவும். 15 நிமிடத்திற்கு சிறியது. இதுவெல்லாம் மற்றவர்களுடன், ஷோபே ஸ்டாஃப்டுகளுடன் பகிர்வதை விட்டும் வேண்டாம்.",ham,ham,corpus,0.89,0.92,0.0,0.08,0.0
WIN 2614 NOW! Click goo.gl/xyz to claim!,phishing,spam,corpus,0.97,0.0,0.02,0.98,0.0
"ЧАСТНОЕ! Ваша выписка по счету за 2004 год для 07742676969 показывает 786 неиспользованных бонусных баллов. Чтобы получить их, позвоните по номеру 08719180248 Идентификационный код: 45239 Истекает",phishing,spam,corpus,0.98,0.01,0.0,0.99,0.0
Call 3750 for customer support,ham,ham,corpus,0.85,0.9082,0.0,0.0918,0.02
பேக்கேட் முன்மொழிகளில் கையொப் பெற்றது: http://ffnst.сom/7dh646,phishing,phishing,corpus,0.67,0.102,0.1224,0.7755,0.02
احصل على مكبر بيانات مجاني للهواتف المحمولة مع كل خط جديد في شركة mobιlenet. اتصل بنا على 8οο-5ss-0199 أو قم بزيارة www.mοbilenet.com/70,spam,phishing,corpus,0.87,0.0,0.91,0.09,0.0
"hаllo, mіtrα! bιtte überрrüfen sіe ihre рυnkte und tauschen sιε diese gegеn gutschriften beі υnsеrem administrator ein. senden sie ihr anfrаgefоrmat pο.pin an +62xxxxхxxxхx.",phishing,spam,corpus,0.94,0.01,0.03,0.96,0.0
OFFER: Your entry won! Claim $2004 cash prize at bit.ly/123,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
Update: Paket ditahan di terminal: http://ffnst.com/7DH376,phishing,phishing,corpus,0.65,0.26,0.0,0.74,0.0
FYI: No lo sé. Estoy sentado aquí en el estacionamiento de stop and shop ahora mismo sollozando porque siento que soy un fracaso en todo. Nadie me quiere y ahora siento que te estoy fallando.,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
🎉 сongrats! yου won $4b25 amаzon gιft card! redeem at goo.gl/xуz 🎉,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"Hi, После того, как я закончу обед, я пойду прямо. Около 3 часов что-то. Ты уже закончил обед?",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"urgente, per fаvore chiamare ιl 09066612661 da tеlefono fіssо. £5o00 in сοntanti o una lussuosa vасanza alle canarie 4* vi aspεttano pеr ιl ritiro. condіzіοnі e rεgolamentο іnviаte per рosta. 2οm12aq. 1s0 centеsimi αl minutο. 16+",phishing,spam,corpus,0.96,0.0,0.03,0.97,0.0
Votre colis n'a 💰 pas pu être livré $ en raison de frais de douane ` impayés. 📱 Payez 🔒 maintenant { sur www.postal-service.com/fees/4 💰,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
FREE: ¡Venta de verano caliente! Compra uno y llévate otro gratis en toda la ropa de playa en TrendyStyles. Compra ahora en www.trendystyles.com/sale49.,spam,spam,corpus,1.0,0.0,1.0,0.0,0.0
отправьте деньги сейчас ht7p://b!t.ly/2813,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
Reminder: උදාම ආහාරයට යාමේ? පියවර මා කියනවා. මා ඔබ සමඟ තහවුරු කරමින් තිබේ...,ham,ham,corpus,0.84,0.9362,0.0106,0.0532,0.06
DEAL: Debt relief program: Get out of debt fast! Call 5759,spam,spam,corpus,0.89,0.0,0.92,0.08,0.0
\Keep 🚨 ur problems / in ur heart \,ham,ham,corpus,0.94,1.0,0.0,0.0,0.04
Important: أرسل الأموال الآن http//bit.ly/2691,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
Your order ' #1646 has been shipped. 💰,ham,ham,corpus,0.99,1.0,0.0,0.0,0.0
"oke, selаmαt menikmati. aрakah kamυ ada di rumah?",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
வாழ்க்கை காப்பீடு மேலும் வயது வளர்ச்சியுடன் உயர்ந்துவிடுகின்றது. உங்கள் பிறந்த நாள் பிறக்கும் பிற்கு rs5603 ஐ கொண்டு பதிவிடுவதைப் பிறகு rs5390 ஐ செலுத்தி 1 கோடி வாழ்க்கை காப்பீடு வாங்கவும். வ[ிண்ணப்பிக்க rml.lu/kqgkgv3,spam,spam,corpus,0.7,0.0,0.78,0.22,0.0
"habe heute m1t 0nkel john gesprochen. er 15t fest d4von üb3rzeugt, da$5 du opfer bringen mu$st, um mich hier 2u 83halten. 3r w!rd dich anrufen. wenn er da5 tut, bitte ich d1ch nur zuzuhören. mach keine ver5prechen oder k1äre, dass die ding3 nicht einfach sind. und ich b!tte dich, uns die möglichk3it 2u 9eben, di3 dinge zu reg3ln. solang3 ich auf hi|f3 w4rt3, w!rd meine kre4t!vität unterdrückt, @lso b!tte halte ihn einfach zufrieden, keine versprech3n von d3iner $e!7e.",ham,ham,corpus,0.85,0.89,0.0,0.11,0.0
"Ricevi un potenziatore di dati mobile gratuito 🎉 con , ogni nuovo < piano telefonico + su MobileNet. 🔗 Chiamaci al ! 800-555-0199 o visita 📧 www.mobilenet.com/0",spam,phishing,corpus,0.65,0.0,0.74,0.26,0.0
paсkαgε detaіned at thε terminal: http://ffnst.com/7dh265,phishing,phishing,corpus,0.67,0.2424,0.0,0.7576,0.01
تم ضياع موعد الدفع الخاص بك. يرجى الإبلاغ/الاتصال بمكتب m-hub على الرقم 082е2732t7ο5. شكرًا.,phishing,spam,corpus,0.81,0.14,0.0,0.86,0.0
Security: Sende jetzt Geld http//bit.ly/2550,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
3nvoyez de l'@rgent ma!n7enant http//bit.ly/1154,phishing,phishing,corpus,0.99,0.0,0.0,1.0,0.0
"කතාබසිට ස්ථානය \ වෘත්තා, ) ආයුබෝවන්. ඔබට හොඳයි . විශාල. ඔබට සුළු 🛡️ විශාලයක් $ අලුත් පැහැණියන් 🔒 වුණා 🚨 ආවර්තය අමතක කරාද? MojiBiola",phishing,ham,corpus,0.62,0.1461,0.0449,0.809,0.11
Important: Prize winner! Claim your $2193 gift card at goo.gl/xyz,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
work from h0me: e4rn $1211/h0ur! s7art today: bit.ly/123,spam,spam,corpus,0.92,0.0,0.94,0.06,0.0
أرسل المال الآن http//8it.ly/2372,phishing,phishing,corpus,0.99,0.0,0.0,1.0,0.0
உங்கள் அடுத்த வாங்கலில் 50% தள்ளுபடி பெறுங்கள்: supershoes இல். சூப்பர்ஷூஸ்.காம் / விசித்திரமான உத்தியாக்கல். நிருத்தப்படும் இல் 8i7.ly/com37382,spam,spam,corpus,0.94,0.0,0.96,0.04,0.0
pαkеt аnda tіdаk dapat dιsampaikan karеna biаya bea cukαi bεlυm terbayar. hаrap bауar sεkаrang dі www.pοstal-service.com/fees/2i,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
"félіcіtatіons! grâce à un bοn ami, υ а remporté le рrіх de noël de 2 o00 livrеs sterling. poυr réclαmer, il suffit d'αppeler lε o8tl8726978 maintenant! seulement iop pаr minutе. tarifiсation nаtіonalε bt",phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
y0ur entry won! claim $1358 cash prize 4t 9oo.gl/xy2,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
Your ~ tax refund of $1225 & is ` ready. Claim @ at ; goo.gl/xyz,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
kιrιm uang sekarаng http://bit.ly/l004,phishing,phishing,corpus,0.96,0.02,0.01,0.97,0.0
أرسل الأموال الآن http//8it.ly/1245,phishing,phishing,corpus,0.98,0.0,0.01,0.99,0.0
"Bonjour 🛡️ chéri, j'ai terminé } mes 💰 études maintenant, alors { envoie-moi un message quand tu as terminé si tu ! le peux. Bisous, Kate xxx",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
enviar dіnеro ahora httр://bit.lу/1656,phishing,phishing,corpus,0.99,0.0,0.0,1.0,0.0
sende# je7zt geld http://bit.ly/1657,phishing,phishing,corpus,0.98,0.01,0.0,0.99,0.0
ALERT: Kirim Uang Sekarang http//bit.ly/2711,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
Update: Send Money Now http//bit.ly/2318,phishing,phishing,corpus,0.99,0.0,0.0,1.0,0.0
!nvi4 denar0 ora http//8it.ly/1846,phishing,phishing,corpus,0.75,0.022,0.0879,0.8901,0.08
"FYI: Вы делаете все, что вам нравится.",ham,ham,corpus,0.97,1.0,0.0,0.0,0.02
DEAL: Earn $2977 per week working from home!,spam,spam,corpus,0.98,0.0,0.99,0.01,0.0
enviar dinerо ahora http//bit.ly/1501,phishing,phishing,corpus,0.99,0.0,0.0,1.0,0.0
Package . held : at 💸 terminal: http://ffnst.com/7DH415,phishing,phishing,corpus,0.92,0.0404,0.0,0.9596,0.01
දැන් මුන්මරී ගෙවන්න http//b1t.ly/2684,phishing,phishing,corpus,0.96,0.01,0.01,0.98,0.0
تم التقاط الحزمة في الطرفية: tinyurl.com/399,ham,phishing,corpus,0.6,0.7,0.0,0.3,0.0
sende jetzt geld. http://b17.ly/2822,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
e@rn $2175 per w33k working from home!,spam,spam,corpus,0.97,0.0,0.98,0.02,0.0
Just wanted to say 3199 هو رمز التحقق الخاص بك لـ Disney+ Hotstar. استمتع بمشاهدة البرامج!,ham,ham,corpus,0.94,0.96,0.0,0.04,0.0
Посылка удерживается 💰 в терминале: http://ffnst.com/7DH649,phishing,phishing,corpus,0.99,0.01,0.0,0.99,0.0
Ржу нимагу. В % точку назвал.,ham,ham,corpus,0.95,1.0,0.0,0.0,0.03
Reminder: Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"бесплатный звонок текст первый на b7131 для полифонии или текст get на b7l31 для настоящего звука! помощь? 0845 2814032 ı6 после 1-го бесплатного, тоны 3x£1s0 в неделю, чтобы остановить текст e£nd.",spam,spam,corpus,0.91,0.01,0.94,0.05,0.0
Confirmation code: 5289. Valid 🎁 for 10 minutes,ham,ham,corpus,0.95,0.96,0.0,0.04,0.0
You 💸 need 🔒 to send ` money the [ IRS NOW ) at https://tinyurl.com/8886,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
ALERT: Geld jetzt senden http//bit.ly/2342,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
"u can win ¬£100 of mu$ic gif7 vouchers ev3ry week s7ar7ing n0w txt th3 word draw to 87066 7sc$ www.ldew.com skillgam3,1w!naweek, a9e16.150pp3rm3$s$ubscr!pt1on",spam,spam,corpus,0.93,0.0,0.95,0.05,0.0
dеbt rеlief рrogram: get out οf debt fast! call 4184,spam,spam,corpus,0.88,0.0,0.91,0.09,0.0
أرسل الأموال الآن http//bιt.lу/242i,phishing,phishing,corpus,0.99,0.0,0.01,0.99,0.0
"OFFER: Un service génial - chat vidéo en direct de sexe sur votre téléphone - voyez les filles les plus sexy et les plus sales en direct sur votre téléphone - pour plus de détails, envoyez un SMS cochon au 89070, pour annuler envoyez STOP au 89070",spam,spam,corpus,1.0,0.0,1.0,0.0,0.0
මුදා ගෝයනය කරන්න විශොල කරන්න http//b!7.ly/1244,phishing,phishing,corpus,0.68,0.0225,0.1236,0.8539,0.11
significa qu3 no pudi5te mantener tus palabras.,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
5ign1fica qu3 no pudi5te mantener tus pa|a8r@s.,ham,ham,corpus,0.94,0.9794,0.0,0.0206,0.03
"Reminder: Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer...",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Confirmation ' code: 7030. Valid for . 10 📧 minutes 💳,ham,ham,corpus,0.95,0.96,0.0,0.04,0.0
поылка удерживается в терминале: http://ffn5t.com/7dh1007,phishing,phishing,corpus,0.84,0.12,0.0,0.88,0.0
"Just wanted to say Santai, ambil waktu yang diperlukan.",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"Hey, Santai, ambil waktu yang diperlukan.",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Envoyez de l'argent maintenant http//bit.ly/2631 :,phishing,phishing,corpus,0.99,0.0,0.0,1.0,0.0
සියලුම ආසනോට විශ්වාස ~ එකක් තිබෙනවා :) එය හැකිනම් ( අවශ්ය නොවේ :),ham,ham,corpus,0.81,0.9551,0.0112,0.0337,0.11
PROMO: Earn $543 per week working from home!,spam,spam,corpus,0.98,0.0,0.98,0.02,0.0
job оffеr: earn $434ı/month. aррly at bit.ly/123,phishing,phishing,corpus,0.61,0.0,0.29,0.71,0.0
Update: أرسل الأموال الآن http//bit.ly/1652,phishing,phishing,corpus,0.99,0.0,0.0,1.0,0.0
லாரா எனக்கு &lt;#&gt; ரூபாய் கடன் கொடுக்க > முடியும் ( என்று சொல்லினார். =,ham,ham,corpus,0.62,0.7273,0.0101,0.2626,0.01
obtene2 un ampl!ficat3ur de d0nnées mobil3 gr@tu!t av3c ch@qu3 n0uveau f0rfait de téléphone chez m0bi|3net. 4ppelez-nous @u 800-555-0199 ou visitez www.m0bilenet.com/5,spam,phishing,corpus,0.89,0.0,0.92,0.08,0.0
welche klass3 des kl4ssen7reffen5 is7 es?,ham,ham,corpus,0.95,1.0,0.0,0.0,0.04
FREE: Debe enviar dinero al IRS AHORA en https://tinyurl.com/8995,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"Hey, Sie waren zuerst sauer, aber dann wachten sie auf und gaben nach.",ham,ham,corpus,0.97,1.0,0.0,0.0,0.02
"Reminder: ஹே காண்க, என் நண்பர் ரத்தம் செய்ய வேண்டியது, உங்களுக்கு முன்பே வர உள்ளே வா ?",ham,ham,corpus,0.93,0.95,0.01,0.04,0.0
Invia denaro ora http//bit.ly/1091 [,phishing,phishing,corpus,0.99,0.0,0.01,0.99,0.0
இறுதியில் 🚨 15 நிமிடங்களில் முடிகின்றன.,ham,ham,corpus,0.63,0.8295,0.0568,0.1136,0.12
avez-vous des douleurs en urinant ou аutre сhosе ?,ham,ham,corpus,0.94,0.96,0.0,0.04,0.0
"أرسل الأموال الآن http//b""!t.|y/2130",phishing,phishing,corpus,0.99,0.0,0.0,1.0,0.0
enviar dinero @hora http//bit.|y/1771,phishing,phishing,corpus,0.97,0.02,0.0,0.98,0.0
envoуеr de l'argеnt mаintenant httр//bit.ly/iı77,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
"рréрarez votrе jаrdin poυr l'été аvec une sélеctiοn gratυite de bulbes et de graines d'été d'une valеυr de 33,s0 £ υnіquement avec the sсоtsman cε samedi. рoυr αrrêter, allez sur notxt.cο.uk",spam,spam,corpus,0.97,0.0,0.98,0.02,0.0
pacchetto trattenut0 nel termin@l: http://ffnst.com/7dh304,phishing,phishing,corpus,0.87,0.09,0.0,0.91,0.0
"Hey, استخدم رمز التحقق 118136 للمصادقة على Microsoft.",ham,ham,corpus,0.94,0.96,0.0,0.04,0.0
Security: ටර්මිනල් තැරුනල් ප්රතිශතය: http://ffnst.com/7DH1008,phishing,phishing,corpus,0.64,0.2474,0.0,0.7526,0.03
win i6b1 now! click bit.ly/12е tο сlaim!,phishing,spam,corpus,0.89,0.0,0.08,0.92,0.0
DEAL: Work from home: Earn $1503/hour! Start today: tinyurl.com/abc,spam,spam,corpus,0.76,0.0,0.82,0.18,0.0
bank of america: su$p1ci0us char9e of $2407. rev!3w a7 goo.gl/xyz,phishing,phishing,corpus,0.99,0.01,0.0,0.99,0.0
отправьте деньги сейчас httр//bit.ly/26е1,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
Paket im 🔗 Terminal festgehalten: http://ffnst.com/7DH620,phishing,phishing,corpus,0.69,0.23,0.0,0.77,0.0
отправить деньги сейчас http//bi7.ly/1269,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
Envoyer de l'argent maintenant # http//bit.ly/1993 ⚠️,phishing,phishing,corpus,0.99,0.0,0.01,0.99,0.0
send monεy now http//bit.ly/1240,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
win 44s6 nοw! click bit.ly/123 to сlaιm!,phishing,spam,corpus,0.97,0.0,0.02,0.98,0.0
Package detained at the terminal: tinyurl.com/335,phishing,phishing,corpus,0.68,0.24,0.0,0.76,0.0
Notice: Enviar dinero ahora http//bit.ly/1048,phishing,phishing,corpus,0.99,0.0,0.0,1.0,0.0
ALERT: Dapatkan penguat data seluler gratis dengan setiap rencana ponsel baru di MobileNet. Hubungi kami di 800-555-0199 atau kunjungi www.mobilenet.com/12,spam,phishing,corpus,0.97,0.0,0.98,0.02,0.0
WhatsApp: New 🚨 security code: 2616. Don't 🎁 share it.,ham,phishing,corpus,0.98,0.99,0.0,0.01,0.0
"Пожалуйста, оставьте 🎁 его на 2, или ⚠️ я заберу + его 🚨 во вторник ⚡ вечером примерно в 8, если вам "" удобно.",ham,ham,corpus,0.84,0.88,0.01,0.11,0.0
Obtenga ^ un \ potenciador de datos móviles gratuito : con cada nuevo plan [ de teléfono < en MobileNet. = Llámenos al ? 800-555-0199 📱 o visite ` www.mobilenet.com/11,spam,phishing,corpus,0.88,0.0,0.92,0.08,0.0
"යානා හිමිඡන්ගේ 📧 ! 💳 මම ඔබට ? කියාගෙනම හාද කරබලයි, ප්රවීන්ට්. ඔබට කියානොත් ⚠️ රහතම් & වලින් ⚡ *කළු* ... 📧 මම ඔබට 💰 ආදරෙයි, 🔗 පොඩියි",phishing,ham,corpus,0.68,0.0361,0.0482,0.9157,0.17
FREE: Your entry won! Claim $3830 cash prize at bit.ly/123,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"was er gesagt hat, ist niсht wiсhtig. mein verstand sagt, dаss es υm etwas anderеs gεht.",ham,ham,corpus,0.96,1.0,0.0,0.0,0.03
pаcchеtto trattenυto nеl tеrmιnal: httр://ffnst.сom/7dh852,phishing,phishing,corpus,0.95,0.04,0.0,0.96,0.0
"தொடர்பு - மணைவுநோட்டோக்கு . 09066649731 கூட்ட துணையாக்கம் 💳 அல்லது £10,000 பணம் சேகரிப்புக்கு காத்திருக்கிறது தற்கொலை SAE # T&Cs ? PO < BOX + 434 🛡️ SK3 ( 8WP 🏦 150பி.பி.ம் 🔒 18+ 💸",phishing,spam,corpus,0.91,0.0,0.0606,0.9394,0.01
"HCL chennai 🎁 richiede NEOLAUREATI "" per il processo vocale. Eccellente { inglese richiesto. 🏦 Stipendio 🔥 fino a 🔥 &lt;#&gt;. 📱 Chiama la 🏦 signorina Suman ⚡ al &lt;#&gt; per { un'intervista telefonica 💳 - via 💳 Indyarocks.com",phishing,ham,corpus,0.7,0.0,0.22,0.78,0.0
ALERT: WhatsApp: New security code: 6950. Don't share it.,ham,phishing,corpus,0.99,0.99,0.0,0.01,0.0
eхklυsіves angεbot: erhaltеn sіe s0% rabatt bеі ihrem nächsten einkаuf bei supεrshoеs. besuchen sie www.suрεrshoes.com/offers. abmеlden unter bіt.lу/comеt387.,spam,spam,corpus,0.96,0.0,0.97,0.03,0.0
Important: பணம் அனைத்தும் இப்போது http//bit.ly/1751,phishing,phishing,corpus,0.96,0.0,0.0102,0.9898,0.02
"Scusa, ⚠️ ero in 🔒 bagno, 🎉 cosa c'è? .",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"URGENT: Your 🚨 prize , is 🔥 waiting! Call \ 4447 🚨",phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
env0ye2 de l'@rgen7 ma!nt3n4nt h7tp//b1t.ly/2512,phishing,phishing,corpus,0.79,0.051,0.0918,0.8571,0.02
hmm :) сοmbien de jоueurs séleсtιonnés?,ham,ham,corpus,0.99,0.99,0.0,0.01,0.0
Anda _ perlu segera mengirim 🎁 uang 🔗 ke IRS sekarang di https://tinyurl.com/8949 📧,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
аkυ jg di rυmаh lg ga αda apa2 gara2 kulkas rυsаk :( biasаnya suka nyetok sауur,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Paket im Terminal festgehalten: http://ffnst.com/7DH345 💰,phishing,phishing,corpus,0.87,0.1,0.0,0.9,0.0
sεnd moneу now httр//bit.ly/1958,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
ALERT: Sende jetzt Geld http//bit.ly/1882,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
prize w1nn3r! cla1m y0ur $4988 9ift card at bit.ly/123,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
"உங்கள் இருப்பு / இப்போது £600 ஆகும். அடுத்த ` கேள்வி: 🎉 மண்ணின் 🔗 முக்கியமான, பிக், A. பாப், 🚨 B. 🔥 பேரிய் அல்லது C. ) பென் > என்பதை முழுமையாக 🔒 நிறைவேற்கவும். ( எண் 83738 ( க்கு 💸 A, * B அல்லது 💳 C 🚨 என்பதை அனுப்பவும். { வாழ்த்துக்கள்!",phishing,spam,corpus,0.84,0.02,0.1,0.88,0.0
"Ya, "" beri 📱 saya 🔒 telepon 🚨 jika Anda 🔒 punya 🔒 waktu sebentar.",ham,ham,corpus,0.78,0.8384,0.0,0.1616,0.01
yοur vеrificаtіоn cοde is 6b77,ham,ham,corpus,0.96,0.97,0.0,0.03,0.0
"Hi, LMAO, где твоя рыбья память, когда мне это нужно?",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
y0ur verificat1on code is 2852,ham,ham,corpus,0.98,0.99,0.0,0.01,0.0
பணம் அனைத்தும் ⚡ உங்களுக்கு அனுப்புங்கள் . http//bit.ly/1910,phishing,phishing,corpus,0.9,0.03,0.04,0.93,0.0
"Бесплатное участие в + 2-х еженедельном конкурсе, % чтобы выиграть ) билеты на финал Кубка Англии 21 мая 2005 * года. / Отправьте FA на 87121, ( чтобы получить 🎉 вопрос для 🔗 участия (стандартная ! тарификация SMS). Действуют правила | и условия. 08452810075, Старше 18 ? лет.",spam,spam,corpus,0.93,0.0,0.95,0.05,0.0
حزمة مُسجلة في الميناء: http://ffnst.com/7dhе71,phishing,phishing,corpus,0.69,0.2222,0.0101,0.7677,0.01
حزمة مُسجلة في الميناء: http://ffnst.cоm/7dh37i,phishing,phishing,corpus,0.67,0.2424,0.0,0.7576,0.01
"Just wanted to say Apa yang kamu lakukan di Langport? Maaf, tapi saya mungkin akan tidur sebelum jam 9 malam. Ini menyebalkan sakit di saat Natal! Kapan kamu dan go2 ke Sri Lanka?",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
WhatsApp: New security code: 8259. ` Don't ( share 🔒 it. *,ham,phishing,corpus,0.97,0.98,0.0,0.02,0.0
"En ( général, 📱 il 🔒 ne va pas , à Subang ⚡ le week-end, 🔥 n'est-ce ⚡ pas?",ham,ham,corpus,0.94,1.0,0.0,0.0,0.04
Kirim ⚡ Uang Sekarang http//bit.ly/1564,phishing,phishing,corpus,0.86,0.0,0.1,0.9,0.0
Reminder: Oh k:)after that placement there ah?,ham,ham,corpus,0.97,1.0,0.0,0.0,0.02
Dapatkan peningkat ! data seluler 🔗 gratis setiap kali Anda { berlangganan paket ponsel 🎉 baru di ` MobileNet. Hubungi kami | di 800-555-0199 📧 atau kunjungi ? www.mobilenet.com/48 ⚠️,spam,phishing,corpus,0.87,0.01,0.9,0.09,0.0
FREE: WIN 2848 NOW! Click goo.gl/xyz to claim!,phishing,spam,corpus,0.95,0.0,0.04,0.96,0.0
"soаl ada multiple choiсe ada essay. yg weka masυk kε εssay, tapi аdа juga fιlе yang dikumpulkan.",ham,ham,corpus,0.99,1.0,0.0,0.0,0.01
рacсhetto detenutо in terminalε: http://ffnst.com/7dhi94,phishing,phishing,corpus,0.88,0.0714,0.0,0.9286,0.02
Important: Посылка задержана в терминале: http://ffnst.com/7DH1076,phishing,phishing,corpus,0.99,0.01,0.0,0.99,0.0
Netflix } - @ drei weitere Schritte ' und wir 🎉 erledigen den + Rest. 🏦 Schließe hier die ` Registrierung ab: m.netflix.com/eam0mtP8xIz,phishing,ham,corpus,0.95,0.03,0.01,0.96,0.0
pribаdι! laporan rεkenιng anda tahun 2oο3 untuk nomor 077s3t41225 mеnunjυkkаn b0o рοin s. i. m. yang bеlυm ditukarkαn. hubυngi 0b7ls2o36t7 kode pengenal: 4247b berlаku hingga 24/l0/04,phishing,spam,corpus,0.81,0.14,0.0,0.86,0.0
الباقة تم الحفاظ عليها في التيرمنال: httр://ffnst.cоm/7dh623,phishing,phishing,corpus,0.68,0.2323,0.0101,0.7576,0.01
senden sie jetzt geld. ht7p://bit.ly/2316,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
"Hey, Sag das langsam: GOTT, ICH LIEBE DICH & ICH BRAUCHE DICH, REINIGE MEIN HERZ MIT DEINEM BLUT. Sende dies an zehn besondere Personen & du wirst morgen ein Wunder sehen, mach es bitte, bitte mach es...",spam,ham,corpus,0.79,0.11,0.84,0.05,0.0
URGENT: Your 🏦 prize is waiting! Call 4540,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
