text,label,category,language
Kode verifikasi Tokopedia Anda: 10295727. Jangan bagikan kepada siapa pun.,ham,i18n_notice,id
CVS Pharmacy: you have a new test result. Sign in to the CVS Pharmacy website to view it.,ham,appointment,en
Wayfair - Your Wayfair gift card of A$612.40 from Priya has been added to your account.,ham,order_notice,en
Intesa Sanpaolo Alert: Your new card *1109 has been mailed and should arrive in 5-7 business days. Activate it in our app when it arrives.,ham,bank_account_service,en
Напоминание: приём у стоматолога Mon 22 Sep в 8am. Ответьте ДА для подтверждения.,ham,i18n_notice,ru
Receita Federal Polling day is the 5th. Your polling station is the Community Centre.,ham,government_notice,en
Nike Alert: Your package with running shoes was delivered. It was left in the mailroom.,ham,order_notice,en
IHG: Gate change: your flight to São Paulo now departs from gate B41.,ham,travel_notice,en
From IHG: Your flight has been cancelled. Claim your refund of C$312.45 here: https://goo.su/a20446/verify,phishing,travel_notice_twin,en
"Deutsche Bahn: Ihr ICE 649 fährt um 12:00 Uhr von Gleis 14. Wagen 6, Platz 21.",ham,i18n_notice,de
"Netflix: Price update: from 10/02 your plan will be 142,00 €/month. Details at netflix.com.",ham,subscription_notice,en
Lieferando: Deine Bestellung bei Sushi Palace ist unterwegs mit Dmitri. Ankunft in 28 Min.,ham,i18n_notice,de
Deutsche Bahn Notice: Thanks for riding with us. Your receipt for $92.41 is in the app.,ham,travel_notice,en
British Airways: Your e-ticket for 10/15 is attached in the app. Show it at the gate.,ham,travel_notice,en
"Garanti BBVA: 5242 ile biten kartınızdan Jumbo işlem yerinde 420,00 TL harcama yapıldı. Tanımıyorsanız kartınızın arkasındaki numarayı arayın.",ham,i18n_notice,tr
PIX: You received $118.60 from Zoe. Ref 1166531490. Msg ID J21175.,ham,p2p_payment,en
PIX Notice: Your account has been limited. Verify your ssn to restore: get-pix.link/secure,phishing,p2p_payment_twin,en
TIM: sua fatura de R$12.40 vence em Sep 25. Pague pelo app ou em vivo.com.br.,ham,i18n_notice,pt
PhonePe: Rs.500 received from Lena. UPI Ref #993-3420272-5845885.,ham,i18n_notice,hi
"Ally $2,399.00 refund from ZARA has been credited to your card x8280.",ham,bank_card_txn,en
"Royal Mail: Delivery attempted at 12:00. We'll try again Friday. To change delivery, visit https://www.royalmail.com. Reply STOP to unsubscribe.",ham,delivery_notice,en
From National Grid: Your bill of $780.00 has been issued. Payment due Oct 1. Pay at www.nationalgrid.com/checkin.,ham,utility_bill,en
"Amazon Prime| A new device signed in to your account from Jakarta. If this wasn't you, change your password in Account settings.",ham,subscription_notice,en
Lazada| your order 674224 was cancelled as requested. Any charge will be reversed within 5 days.,ham,order_notice,en
TIM: sua fatura de R$2.45 vence em Friday. Pague pelo app ou em claro.com.br.,ham,i18n_notice,pt
Seu código de verificação iFood é 192467. Não compartilhe com ninguém.,ham,i18n_notice,pt
Trendyol: 3630563364 numaralı siparişiniz kargoya verildi. 10/02 teslim edilecek.,ham,i18n_notice,tr
"your WhatsApp security code: 164791. Don't share this with anyone, including WhatsApp staff.",ham,otp_code,en
WhatsApp: we sent you a code by mistake. Please reply with the code 164791 to cancel the transaction.,phishing,otp_code_twin,en
"(Rabobank) Did you attempt a $23.15 purchase at MERCADONA on 3 Oct? Reply 1 for YES, 2 for NO. Manage alerts in the app.",ham,bank_fraud_check,en
"Garanti BBVA: Is this you? 29,00 € to CHEVRON, card ending with 9327. Reply YES/NO. If NO, we'll cancel the card and send a new one.",ham,bank_fraud_check,en
"Sainsbury's Notice: Thanks for your order! A kettle, 142,00€. Est. delivery Sep 30. Manage your order at www.sainsburys.co.uk/pay. Ref #726-5014472-6674066.",ham,order_notice,en
"Uber : votre chauffeur Alex Kim arrive dans 3 min en Peugeot 508 noire, plaque AE-699-LL.",ham,i18n_notice,fr
Correios: seu objeto UN336472284 saiu para entrega. Acompanhe em correios.com.br.,ham,i18n_notice,pt
Trenitalia| Flight ER7755 to Denver is now departing from gate C31. Boarding begins at 14:00.,ham,travel_notice,en
[Starling] your ID card is ready. Download it from the app or your online account. Reply STOP to opt out.,ham,insurance_loan,en
"Rabobank: We'll never ask for your PIN, full password or one-time code by text, phone or email. If in doubt, hang up and call the number on your card.",ham,bank_account_service,en
Rabobank: your account will be closed within 24 hours unless you confirm your details: https://u.to/b30650/reactivate,phishing,bank_account_service_twin,en
"EDF : votre facture de 184,20 € sera prélevée le Mon 22 Sep. Consultez-la dans votre espace client.",ham,i18n_notice,fr
ALLY: Your EMI of £249.00 for loan #285-9786267-6127619 was debited on Fri 26 Sep. 33 EMIs remaining.,ham,insurance_loan,en
"DBS: A$64.20 was charged to your card ••5877 at MARRIOTT on Sep 25. If you don't recognize this, call the number on the back of your card.",ham,bank_card_txn,en
(DBS) Suspicious charge of A$64.20 at MARRIOTT. Your card is locked. Unlock: http://dbs.secure-service.ml/secure,phishing,bank_card_txn_twin,en
Delhivery: your Flipkart order 863083 is out for delivery. OTP 4199. Delivery by 10:30.,ham,i18n_notice,hi
Trendyol: Order UP893173415 is ready for pickup at the Milan store. Bring your order confirmation.,ham,order_notice,en
"Trendyol| your order 921004 for a birthday gift ($45.00) has shipped. If you did not place this order, call 1-877-527-8064 within 24h.",phishing,order_notice_twin,en
From Gojek: two-step verification is now on for your account. You'll be asked for a code when you sign in on a new device. Thank you.,ham,account_security,en
"[Telkomsel] A payment of $4.20 was received. Your account balance is now C$1,200.00 in credit. Text STOP to end.",ham,telco_bill,en
(Australia Post) your driver Arjun is 3 stops away. Estimated arrival 10:30.,ham,delivery_notice,en
Rogers: Your bill is higher than usual this month (C$420.00). See the breakdown at the Rogers app or rogers.com. Msg ID 8030-83556.,ham,telco_bill,en
Rogers Notice: Your bill of C$420.00 is overdue. Pay now to avoid disconnection: https://u.to/w90395 Questions? Call the number on the back of your card.,phishing,telco_bill_twin,en
"Сбербанк: покупка 249,00 ₽ в Mercadona, карта x6610. Баланс: 92,41 ₽.",ham,i18n_notice,ru
Turkish Airlines Your trip to Dallas starts Tuesday. Passport valid? Check entry requirements at your online account.,ham,travel_notice,en
Turkish Airlines - Your booking could not be confirmed. Re-enter your card details within 2 hours: turkishairli37.link/reactivate,phishing,travel_notice_twin,en
Correios: seu objeto 32553254 saiu para entrega. Acompanhe em correios.com.br.,ham,i18n_notice,pt
Sberbank: Online banking will be unavailable 10/02 9:30am-7:30pm for scheduled maintenance. We apologize for the inconvenience.,ham,bank_account_service,en
"Telkomsel| A payment of 1200,00€ was received. Your account balance is now C$1,200.00 in credit. This is an automated message.",ham,telco_bill,en
AL RAJHI: your standing order of C$18.50 to Zoe was paid today. Ref EB447313896. Ref #474-1741628-8729333.,ham,bank_account_service,en
Google One: Your subscription has been cancelled as requested. You'll have access until Oct 1.,ham,subscription_notice,en
"Rabobank: 1200,00 € afgeschreven van rekening ending in 2939 bij Dmart. Herkent u dit niet? Bel het nummer op uw pas.",ham,i18n_notice,nl
e-Devlet: başvurunuz alınmıştır. Başvuru no 7724298455. Durumunu turkiye.gov.tr üzerinden takip edebilirsiniz.,ham,i18n_notice,tr
"e-Devlet: 92,41 TL iadeniz var. Almak için bilgilerinizi doğrulayın: https://edevlet-in.gq/update",phishing,i18n_notice_twin,tr
Tokopedia| A delivery driver will arrive between 15:30 and noon with your order #716-3593433-5024638.,ham,order_notice,en
"Tokopedia - your order 53295786 for a backpack ($3.50) has shipped. If you did not place this order, call 1-866-419-8132 within 24h. Questions? Call the number on the back of your card.",phishing,order_notice_twin,en
Glovo: tu pedido de Domino's está en camino con Arjun. Llega en 16 min.,ham,i18n_notice,es
"İş Bankası: 8456 ile biten kartınızdan Best Buy işlem yerinde 1200,00 TL harcama yapıldı. Tanımıyorsanız kartınızın arkasındaki numarayı arayın.",ham,i18n_notice,tr
UIDAI: Your child benefit payment of C$142.00 will be paid on Sep 25.,ham,government_notice,en
[UIDAI] your benefits will be stopped unless you complete verification here: https://v.gd/j25561,phishing,government_notice_twin,en
Google doğrulama kodunuz: 356 718. Kimseyle paylaşmayın.,ham,i18n_notice,tr
"IRCTC: your ticket PNR 1357219987 is confirmed. Train 10075, coach S9, berth 54. Departs 9am.",ham,i18n_notice,hi
CVS Pharmacy: your lab results are ready. Your doctor will call to discuss them by tomorrow.,ham,appointment,en
NHS: you are eligible for a new vaccine. Apply for your pass here and enter your bank details for the A$199.00 fee: https://tinyurl.com/g36167/id,phishing,appointment_twin,en
СДЭК: ваш заказ #847-5053437-1856633 прибыл в пункт выдачи по адресу пр. Мира 75. Хранение 7 дней.,ham,i18n_notice,ru
"Vi: Your recharge of £1,200.00 was successful. Validity 37 days. Talktime balance C$420.00. Reply STOP to unsubscribe.",ham,telco_bill,en
gov.gr: η αίτησή σας 96350778 καταχωρήθηκε. Δεν απαιτείται καμία ενέργεια.,ham,i18n_notice,el
"ΑΑΔΕ: έχετε επιστροφή φόρου 2,45€. Δηλώστε ΙΒΑΝ εδώ: aade-uk.ru",phishing,i18n_notice_twin,el
Octopus Energy - Your annual statement is ready. You're £9.99 in credit. View it at the app. Ref #129-2312579-8217244.,ham,utility_bill,en
أرامكس: شحنتك #595-6709982-7557483 خرجت للتوصيل اليوم. تتبع عبر aramex.com,ham,i18n_notice,ar
Ozon: заказ #720-6228274-4552184 доставлен в пункт выдачи. Заберите до Fri 26 Sep.,ham,i18n_notice,ru
Chase: Your card payment due date is 1 Oct. Minimum due A$9.99. Pay at your online account.,ham,insurance_loan,en
Trendyol: 31240253 numaralı siparişiniz kargoya verildi. 3 Oct teslim edilecek.,ham,i18n_notice,tr
"Poste Italiane - delivery attempted at 9am. We'll try again Oct 1. To change delivery, visit poste.it/returns.",ham,delivery_notice,en
"[HSBC] Your login code is 211 525. If you didn't try to log in, change your password.",ham,otp_code,en
NHS: your hospital appointment is on Sep 28 at 2pm at Paris Hospital. Please bring any medication you take.,ham,appointment,en
NHS: you are eligible for a new vaccine. Apply for your pass here and enter your bank details for the £14.99 fee: nhs-warsaw.site/reactivate,phishing,appointment_twin,en
Zurich: Your monthly loan payment of C$230.00 was received. Thank you. This is an automated message.,ham,insurance_loan,en
*Zurich* Your claim payout of C$230.00 is waiting. Enter your card details to receive it: http://zurich-dubai.pw,phishing,insurance_loan_twin,en
Coolblue Alert: Order 2818-85230 is ready for collection at the Manchester store. Bring your order confirmation.,ham,order_notice,en
*Amazon Logistics* your parcel #835-7230274-9740117 will be delivered 1 Oct. No action needed.,ham,delivery_notice,en
"AMAZON LOGISTICS: Your parcel #835-7230274-9740117 is held, a customs fee of £312.45 is unpaid. Pay to release: amazonlogist-claim.support/secure",phishing,delivery_notice_twin,en
"Deutsche Bahn: Ihr ICE 896 fährt um 3pm Uhr von Gleis 1. Wagen 11, Platz 34.",ham,i18n_notice,de
"Dropbox Alert: Your password was changed on the 5th. If you didn't do this, go to online banking to secure your account.",ham,account_security,en
"Vattenfall: Ihr Abschlag von 312,45€ wird am 14 Oct abgebucht.",ham,i18n_notice,de
"Bouygues: Your bill is higher than usual this month (45,00€). See the breakdown at bouyguestelecom.fr/account. Thank you for banking with us.",ham,telco_bill,en
"Ziraat: 4398 ile biten kartınızdan Albert Heijn işlem yerinde 58,20 TL harcama yapıldı. Tanımıyorsanız kartınızın arkasındaki numarayı arayın.",ham,i18n_notice,tr
"CAF Notice: Your child benefit payment of 1200,00€ will be paid on the 5th. Text STOP to end.",ham,government_notice,en
"[Barclays] Did you attempt a £142.00 purchase at STARBUCKS on 3 Oct? Reply 1 for YES, 2 for NO.",ham,bank_fraud_check,en
"Barclays: Did you make a £142.00 purchase at STARBUCKS? If NO, confirm your password at https://barclays-london.gq or a fee of $3,000.00 will be charged. This is an automated message.",phishing,bank_fraud_check_twin,en
Myntra – your return for a yoga mat was received. Refund of $45.00 will appear on your card in 3-5 business days.,ham,order_notice,en
"Ameli : votre remboursement de 142,00€ a été effectué le Sunday. Détail sur ameli.fr.",ham,i18n_notice,fr
"Your appointment at Amsterdam Health Clinic is Saturday at 7:30pm. Reply 1 to confirm, 2 to cancel.",ham,appointment,en
"(DBS) Your monthly loan payment of 49,99 € was received. Thank you.",ham,insurance_loan,en
Amtrak| your baggage has been loaded on flight DR6193. Collect it at belt 10 on arrival.,ham,travel_notice,en
TIKTOK: A new sign-in from Chicago at 11:15am. Was this you? Review recent activity in your account settings.,ham,account_security,en
[TikTok] Your account is locked. Confirm your password and phone number here: https://tinyurl.com/g98605,phishing,account_security_twin,en
"From Maybank: A new device signed in to your Maybank account from Mexico City on Monday. If this wasn't you, change your password in online banking. Text STOP to end.",ham,bank_account_service,en
SBI: thanks for calling us today. Your request (ref C79992) has been completed. Thank you.,ham,bank_account_service,en
"TIM: la tua fattura di 58,20€ è disponibile nell'area clienti. Addebito il Saturday.",ham,i18n_notice,it
TIM: fattura non pagata. Evita la sospensione della linea: tim14.live,phishing,i18n_notice_twin,it
"Strava: your login code is 76384712. If you didn't try to log in, change your password.",ham,otp_code,en
Twój kod BLIK: FS5904. Nie udostępniaj go nikomu.,ham,i18n_notice,pl
Lydia: Your transfer of $34.60 to your bank account ending in 6497 is on its way. It usually takes 1-3 business days.,ham,p2p_payment,en
Trendyol: K63494 numaralı siparişiniz kargoya verildi. Monday teslim edilecek.,ham,i18n_notice,tr
ΑΑΔΕ: weather alert: winter storm warning for Delhi until 8am. Avoid unnecessary travel.,ham,government_notice,en
Delhivery: Your return KB438732079 was received by the sender. Your refund will be processed by them.,ham,delivery_notice,en
"*Delhivery* Your parcel KB438732079 is held, a customs fee of A$420.00 is unpaid. Pay to release: delhivery-us.top Thank you.",phishing,delivery_notice_twin,en
INSS| Your application 2363898190 has been received. You can check its status at gov.br/inss/account. Reply STOP to opt out.,ham,government_notice,en
*INSS* a warrant has been issued in your name. Call 1-888 431 9028 immediately. Msg&data rates may apply.,phishing,government_notice_twin,en
Swiggy: your order from Haldiram's is on the way with Suresh. Arriving in 20 min.,ham,i18n_notice,hi
"TD Canada: Did you make a 64,20 € purchase at PAYPAL *EBAY on 8/25? Reply YES or NO. Thank you.",ham,bank_fraud_check,en
1mg: a message from Dr. Santos is waiting in your patient portal at the app.,ham,appointment,en
1mg: your test results show an urgent issue. View them here immediately: https://1mg-uk.support,phishing,appointment_twin,en
Vivo: sua fatura de R$612.40 vence em Thursday. Pague pelo app ou em vivo.com.br.,ham,i18n_notice,pt
*InPost* your parcel D44352 will be delivered Tue 23 Sep. No action needed.,ham,delivery_notice,en
*InPost* Delivery failed: incomplete address. Update your details within 24h: inpost7.ws/update,phishing,delivery_notice_twin,en
"IBERDROLA: your usage this month: 396 kWh, about 5% more than last month.",ham,utility_bill,en
Reminder: your physio appointment with Dr. García is Tue 23 Sep at 2pm. Reply C to confirm or R to reschedule.,ham,appointment,en
NHS: you are eligible for a new vaccine. Apply for your pass here and enter your bank details for the A$9.99 fee: http://nhs-uk.cc/login,phishing,appointment_twin,en
Walgreens: your prescription for lisinopril is ready. Store hours 15:30-20:00.,ham,appointment,en
(Coinbase) Your storage is 90% full. Manage storage in the app.,ham,account_security,en
Coinbase – unusual sign-in detected. Validate your account to keep your account: coinbase-london.click,phishing,account_security_twin,en
JNE: paket 94468299 sedang dalam pengiriman dan tiba besok. Lacak di jne.co.id.,ham,i18n_notice,id
Reminder: your GP appointment with Dr. Sharma is Monday at 08:00. Reply C to confirm or R to reschedule.,ham,appointment,en
Doctolib: you have an unpaid bill of $3.50. Pay within 24h to avoid collections: https://doctolib-update.click,phishing,appointment_twin,en
From Sparkasse: Payment of $249.00 to Louis was sent from your account ending in 7717. Ref 6053-69424. Reply STOP to opt out.,ham,bank_card_txn,en
"SDA: Your parcel is waiting at the Spar pickup point, 120 Station Rd. Collect within 7 days.",ham,delivery_notice,en
your NatWest authentication code is RJ1712. Enter it on the app to continue.,ham,otp_code,en
your NatWest code is RJ1712. A support agent will call to collect it and secure your account.,phishing,otp_code_twin,en
Promemoria: appuntamento con Dr. Kim il Friday alle 8am. Rispondi OK per confermare.,ham,i18n_notice,it
Yurtiçi Kargo - Your driver R. Silva is 8 stops away. Estimated arrival 9am.,ham,delivery_notice,en
Centrelink: your vehicle registration renewal has been processed. Your new sticker will arrive by mail within 2 weeks. Reply STOP to unsubscribe.,ham,government_notice,en
Centrelink Alert: Your benefits will be stopped unless you confirm your password here: https://centrelink.account-portal.support/pay,phishing,government_notice_twin,en
"STC: Your bill is higher than usual this month (612,40 €). See the breakdown at the STC website.",ham,telco_bill,en
Swiggy: your order from Domino's is on the way with Amit. Arriving in 27 min.,ham,i18n_notice,hi
Seu código de verificação WhatsApp é 340184. Não compartilhe com ninguém.,ham,i18n_notice,pt
Zoom Alert: you signed out of all devices as requested. Sign in again on the devices you use.,ham,account_security,en
From Alpha Bank: A purchase of A$64.20 at ALDI was approved on your card x6342. Need help? Visit the app.,ham,bank_card_txn,en
"Alpha Bank: a payment of A$64.20 to ALDI was approved on card *3749. If this was not you, cancel it now: alphabank-delhi.xyz Msg ID A39908.",phishing,bank_card_txn_twin,en
"Naturgy: Your electricity bill of C$1,200.00 is due on tomorrow. Pay in the Naturgy app or at our app. Thank you.",ham,utility_bill,en
Amazon: Ihre Bestellung 17727498 wurde versandt und kommt am Sep 28 an. Sendung verfolgen auf amazon.de.,ham,i18n_notice,de
Amazon: Zahlung für Bestellung 245642 fehlgeschlagen. Zahlungsdaten innerhalb von 12 Std. aktualisieren: https://account-amazon.support/id,phishing,i18n_notice_twin,de
(Colissimo) Your shipment ES789930694 is scheduled for delivery the 28th between 6pm-6pm. Manage delivery: www.laposte.fr/returns,ham,delivery_notice,en
Colissimo your parcel will be returned to sender unless you confirm your address here: https://u.to/u65330/reactivate,phishing,delivery_notice_twin,en
Lufthansa Notice: Your flight LU4556 is delayed by 165 minutes. New departure 1pm. We're sorry.,ham,travel_notice,en
"IRCTC: your ticket PNR 9713193909 is confirmed. Train 14400, coach B5, berth 69. Departs 14:00.",ham,i18n_notice,hi
From Trenitalia: your baggage has been loaded on flight LK6629. Collect it at belt 4 on arrival.,ham,travel_notice,en
Grab: Reminder: we never ask for your password by text or email. Learn more at the Grab app or grab.com. Manage alerts in the app.,ham,account_security,en
Your haircut appointment at The Barber Shop is Sep 25 2:45pm. Reply CANCEL to cancel.,ham,appointment,en
Uw DigiD-code is BT2490. Deel deze code met niemand.,ham,i18n_notice,nl
<#> XJ9987 is your Disney+ code. kJ2mN8pQ,ham,otp_code,en
Poste Italiane: la tua spedizione 68983748 è in consegna oggi. Traccia su poste.it.,ham,i18n_notice,it
GLS: parcel #215-5522830-8172436 has been collected from the sender and is on its way. Track at https://www.gls-group.com/app.,ham,delivery_notice,en
GLS Your parcel will be returned to sender unless you confirm your address here: gls-pay.top/confirm,phishing,delivery_notice_twin,en
Seu código de verificação Google é 251 558. Não compartilhe com ninguém.,ham,i18n_notice,pt
"Doctolib : rappel de votre rendez-vous avec Dr. Nguyen le Thursday à 11:15am. Pour annuler, connectez-vous à doctolib.fr.",ham,i18n_notice,fr
*Allegro* your recent order #258-8138337-7800633 was delivered. How did we do? Rate your delivery in the app. Msg&data rates may apply.,ham,order_notice,en
"TIM: la tua fattura di 2399,00€ è disponibile nell'area clienti. Addebito il 1 Oct.",ham,i18n_notice,it
TIM: fattura non pagata. Evita la sospensione della linea: account-tim.co/id,phishing,i18n_notice_twin,it
HR: open enrollment for benefits closes Oct 10. Make your selections in the HR portal.,ham,reservation_community,en
*Currys* Order 848663 is ready for collection at the Buenos Aires store. Bring your order confirmation. Ref 336645.,ham,order_notice,en
JNE: paket 7377-57932 sedang dalam pengiriman dan tiba besok. Lacak di jne.co.id.,ham,i18n_notice,id
JNE: paket tertahan di bea cukai. Bayar Rp277.500 untuk pelepasan: jnex.tk/unlock,phishing,i18n_notice_twin,id
(O2) Your SIM will be delivered today. Activate it at the O2 app or o2.co.uk once it arrives.,ham,telco_bill,en
Evri - Your parcel K37599 will be delivered Sunday. No action needed.,ham,delivery_notice,en
"Evri – Your parcel K37599 is held, a customs fee of £85.12 is unpaid. Pay to release: evri-us.tk",phishing,delivery_notice_twin,en
Medicover: your prescription for your regular medication is ready. Store hours 08:00-14:00.,ham,appointment,en
From ZUS: Your tax return has been received. Ref 3965868039. No action is needed unless we contact you. Reply STOP to opt out.,ham,government_notice,en
ZUS: Your benefits will be stopped unless you verify your identity here: zusx.gq/pay,phishing,government_notice_twin,en
"Lydia : Ben vous a envoyé 23,15 € pour le loyer.",ham,i18n_notice,fr
From O2 Germany: Your October bill is ready: $612.40. It will be paid by autopay on Monday. Text STOP to end.,ham,telco_bill,en
O2 Germany: your number will be deactivated today. Validate your account: https://t.co/t80090/unlock,phishing,telco_bill_twin,en
iFood: seu pedido do Habib's está a caminho com Louis. Chega em 21 min.,ham,i18n_notice,pt
Lembrete: consulta com Dr. Ivanova em Fri 26 Sep às 9:30am. Responda SIM para confirmar.,ham,i18n_notice,pt
1mg: your appointment with Dr. Ivanova is confirmed for 10/02 at 9:30am. Please arrive 10 minutes early.,ham,appointment,en
BPJS Kesehatan: pembayaran iuran Rp3.450.000 telah diterima. Terima kasih.,ham,i18n_notice,id
NatWest: Thanks for calling us today. Your request (ref JB813457201) has been completed. Thank you for banking with us.,ham,bank_account_service,en
"Przypomnienie: wizyta u Dr. Yilmaz Sunday o 8am. Odpowiedz TAK, aby potwierdzić.",ham,i18n_notice,pl
"ING: 49,99 € afgeschreven van rekening ••4884 bij Wholefds. Herkent u dit niet? Bel het nummer op uw pas.",ham,i18n_notice,nl
"ABN AMRO: verdachte afschrijving van 89,99 €. Annuleer direct: ingx.gq/update",phishing,i18n_notice_twin,nl
Kal 13:00 baje Dr. García ke saath appointment hai. Confirm karne ke liye YES reply karein.,ham,i18n_notice,hi
LinkedIn: You signed out of all devices as requested. Sign in again on the devices you use.,ham,account_security,en
LinkedIn| Unusual sign-in detected. Re-enter your login details to keep your account: linkedin-uk.cc Msg ID 781658.,phishing,account_security_twin,en
"FedEx: Delivery attempted at 8pm. We'll try again 10/15. To change delivery, visit online banking.",ham,delivery_notice,en
FedEx: Delivery failed: incomplete address. Update your details within 24h: https://fedexx.org,phishing,delivery_notice_twin,en
أرامكس: شحنتك UX195923131 خرجت للتوصيل اليوم. تتبع عبر aramex.com,ham,i18n_notice,ar
أرامكس: شحنتك محتجزة في الجمارك. ادفع AED 92.41 للإفراج عنها: aramex10.click,phishing,i18n_notice_twin,ar
"Société Générale - Fraud alert: was this you? £92.41 at EXXON, card x4942. Reply Y or N.",ham,bank_fraud_check,en
Slack: A new sign-in from Lagos at 9am. Was this you? Review recent activity in your account settings.,ham,account_security,en
(Slack) Your account will be deactivated in 24 hours due to a policy violation. Appeal here: https://slack-secure.info/verify,phishing,account_security_twin,en
"Santander: compra de 3,50€ en 7-Eleven con tarjeta XX5927. Si no la reconoce, llame al número del reverso de su tarjeta.",ham,i18n_notice,es
"CaixaBank: cargo sospechoso de 3000,00 €. Cancélelo ahora: account-bbva.gq/update",phishing,i18n_notice_twin,es
"Satispay You sent £249.00 to Jonas. If you didn't authorize this, contact us in the app. This is an automated message.",ham,p2p_payment,en
"Ally did you attempt a 2399,00 € purchase at ZOMATO on 3 Oct? Reply 1 for YES, 2 for NO.",ham,bank_fraud_check,en
"*Endesa* your monthly payment is changing to 64,20€ from 14 Oct based on your usage. Details at your online account. Text STOP to end.",ham,utility_bill,en
John Lewis - your order arrives 1 Oct. It's currently with the courier. Track at https://www.johnlewis.com/portal.,ham,order_notice,en
JOHN LEWIS: Your account has been charged C$23.15 for a backpack. Cancel the order here: https://u.to/g70462,phishing,order_notice_twin,en
"Билайн: счёт за сентябрь — 29,00 ₽. Оплатите в приложении до Sep 30.",ham,i18n_notice,ru
"(KLM) Your train Frecciarossa 6515 departs 08:00 from platform 20. Seat 41A, coach 3.",ham,travel_notice,en
KLM: your booking could not be confirmed. Re-enter your card details within 2 hours: https://shorturl.at/j55652 Do not reply to this message.,phishing,travel_notice_twin,en
Twój kod Allegro: YN4543. Nie udostępniaj go nikomu.,ham,i18n_notice,pl
"(Zelle) You sent 312,45 € to Zoe. If you didn't authorize this, contact us in the app.",ham,p2p_payment,en
Pengingat: janji temu dengan Dr. Yilmaz pada Sep 28 pukul 14:00. Balas YA untuk konfirmasi.,ham,i18n_notice,id
"Naturgy - Your usage this month: 242 kWh, about 5% less than last month. Thank you for banking with us.",ham,utility_bill,en
Naturgy: Final notice: pay C$612.40 now to avoid disconnection: https://goo.su/z58864,phishing,utility_bill_twin,en
gov.gr: η αίτησή σας 737399 καταχωρήθηκε. Δεν απαιτείται καμία ενέργεια.,ham,i18n_notice,el
"ΑΑΔΕ: έχετε επιστροφή φόρου 420,00 €. Δηλώστε ΙΒΑΝ εδώ: http://aade-alert.org/confirm",phishing,i18n_notice_twin,el
[Hulu] We couldn't process your payment. Please update your payment method in the Hulu app to keep your plan. This is an automated message.,ham,subscription_notice,en
Shopee A bike helmet is out for delivery today. Someone should be available to sign. Msg&data rates may apply.,ham,order_notice,en
"Movistar: su factura de 312,45 € ya está disponible. Puede consultarla en la app o en orange.es.",ham,i18n_notice,es
Lyft - your ride is complete. A$3.50 charged to card ••4412. Rate Jonas in the app.,ham,travel_notice,en
Lyft Alert: Your ride receipt has a $92.41 overcharge. Get your refund: https://bit.ly/y56244,phishing,travel_notice_twin,en
"Akbank: 4200 ile biten kartınızdan Zomato işlem yerinde 85,12 TL harcama yapıldı. Tanımıyorsanız kartınızın arkasındaki numarayı arayın.",ham,i18n_notice,tr
*TD Bank* we've updated our privacy policy. Read it at your online account. No action is needed.,ham,bank_account_service,en
TD Bank| your statement has a problem. Verify your ssn within 24h at https://tdbank-pay.top/secure or your parcel will be returned.,phishing,bank_account_service_twin,en
Your parcel locker code is 68802757. Locker 42 at Kuala Lumpur station. Valid 3 days.,ham,reservation_community,en
Revolut: K. Nguyen paid you $199.00 for groceries. Transfer to your bank anytime in the app. Do not reply to this message.,ham,p2p_payment,en
*Optus* A payment of $14.99 was received. Your account balance is now £2.45 in credit.,ham,telco_bill,en
Optus Notice: You are due a refund of $14.99 for overcharging. Claim it here: http://optus-in.gq,phishing,telco_bill_twin,en
e-Devlet: başvurunuz alınmıştır. Başvuru no 338889. Durumunu turkiye.gov.tr üzerinden takip edebilirsiniz.,ham,i18n_notice,tr
ΕΛΤΑ Courier: το δέμα σας C71701 παραδίδεται σήμερα. Παρακολούθηση στο elta-courier.gr,ham,i18n_notice,el
NYTimes Alert: Your download of your playlist is ready for offline listening.,ham,subscription_notice,en
"Vattenfall: Ihr Abschlag von 92,41€ wird am Saturday abgebucht.",ham,i18n_notice,de
Apollo Pharmacy: you have a new test result. Sign in to https://apollopharmacy.in/bill to view it.,ham,appointment,en
US Bank: Payment of $72.18 to Anna was sent from your account ••8800. Ref 914005.,ham,bank_card_txn,en
أبشر: تم تجديد رخصة القيادة بنجاح. رقم الطلب #810-7379003-3244789.,ham,i18n_notice,ar
"Vodafone: uw factuur van 34,60€ staat klaar in Mijn KPN. Incasso op 3 Oct.",ham,i18n_notice,nl
OpenTable: your reservation at Zuma for 2 on Saturday at 2pm is confirmed.,ham,reservation_community,en
Sanitas: it's time for your annual check-up. Book online at https://sanitas.es/portal or call the surgery.,ham,appointment,en
ΕΛΤΑ Courier: το δέμα σας 7067158779 παραδίδεται σήμερα. Παρακολούθηση στο elta-courier.gr,ham,i18n_notice,el
Dein Lieferando Bestätigungscode lautet GG3702. Gib ihn niemals weiter.,ham,i18n_notice,de
SBERBANK: Your new card ending in 8164 has been mailed and should arrive in 5-7 business days. Activate it in our app when it arrives.,ham,bank_account_service,en
Sberbank Notice: your account will be closed within 24 hours unless you confirm your password: https://shorturl.at/m73281,phishing,bank_account_service_twin,en
نون: تم شحن طلبك #294-8076737-5898089 وسيصل Sunday. تابع الطلب عبر التطبيق.,ham,i18n_notice,ar
