id,pool,text,label
n00614,notice_pair_legit,Shein: dana Rp392000 telah dikembalikan ke kartu 6005. Proses hingga 5 hari kerja.,ham
n00615,notice_pair_lure,"Banque Populaire : pour annuler le virement que nous avons bloqué, répondez avec le code 126533.",phishing
n00616,notice_pair_legit,Banque Populaire : 126533 est votre code de connexion. Nous ne vous le demanderons jamais.,ham
n00617,notice_pair_lure,"Почта: посылку 373378033334 не доставили, адрес неполный. Подтвердите его здесь: cutt.ly/jub7y5",phishing
n00618,notice_pair_legit,Почта: посылку 373378033334 не доставили. Она ждёт вас в отделении 7 дней.,ham
n00619,notice_pair_lure,Nacex: no pudimos entregar el paquete 2864528575 porque la dirección está incompleta. Confírmela aquí: is.gd/ejgpqm,phishing
n00620,notice_pair_legit,Nacex: no pudimos entregar el paquete 2864528575. Queda 7 días en su oficina local.,ham
n00621,notice_pair_lure,Enel: your electricity will be cut off today over an unpaid bill of £129.9. Settle now: enel-billing-update.online,phishing
n00622,notice_pair_legit,Enel: your electricity bill of £129.9 is due on the 28th. Pay in the app or at enel.com.,ham
n00623,notice_pair_lure,DPD: pakket 1639597532 is niet bezorgd omdat het adres onvolledig is. Bevestig het hier: t.ly/bpq8uu,phishing
n00624,notice_pair_legit,DPD: pakket 1639597532 is niet bezorgd en ligt 7 dagen klaar in het depot.,ham
n00625,notice_pair_lure,Shein: a refund of £9.9 is waiting for you. Enter your card details to receive it: shein-id-confirm.site,phishing
n00626,notice_pair_legit,Shein: your refund of £9.9 was sent back to the card ending 8594. It can take 5 working days.,ham
n00627,notice_pair_lure,MRW: no pudimos entregar el paquete 973428674032 porque la dirección está incompleta. Confírmela aquí: mrw-account-check.xyz,phishing
n00628,notice_pair_legit,MRW: no pudimos entregar el paquete 973428674032. Queda 7 días en su oficina local.,ham
n00629,notice_pair_lure,Yodel: we could not deliver parcel 095519319068 because the address is incomplete. Confirm it here: yodel-account-check.xyz,phishing
n00630,notice_pair_legit,Yodel: parcel 095519319068 could not be delivered. It is waiting at your local depot for 7 days.,ham
n00631,notice_pair_lure,"Banco Desio: per bloccare il bonifico appena fermato, rispondi con il codice 969769.",phishing
n00632,notice_pair_legit,Banco Desio: 969769 è il tuo codice di accesso. Non te lo chiederemo mai.,ham
n00633,notice_pair_lure,Zalando: eine Rückerstattung von 249.0 € wartet auf Sie. Kartendaten eingeben zum Erhalt: is.gd/3kx85x,phishing
n00634,notice_pair_legit,Zalando: Ihre Rückerstattung über 249.0 € ging an die Karte 4328. Die Gutschrift dauert bis zu 5 Werktage.,ham
n00635,notice_pair_lure,PLN: your electricity will be cut off today over an unpaid bill of £249.0. Settle now: pln-secure-id.info,phishing
n00636,notice_pair_legit,PLN: your electricity bill of £249.0 is due on the 28th. Pay in the app or at pln.com.,ham
n00637,notice_pair_lure,"Colissimo : colis 696040871473 non livré, adresse incomplète. Confirmez-la ici : colissimo-customer-verify.live",phishing
n00638,notice_pair_legit,Colissimo : colis 696040871473 non livré. Il reste 7 jours à votre point relais.,ham
n00639,notice_pair_lure,Yodel: we could not deliver parcel 5362768463 because the address is incomplete. Confirm it here: yodel-verify-now.top,phishing
n00640,notice_pair_legit,Yodel: parcel 5362768463 could not be delivered. It is waiting at your local depot for 7 days.,ham
n00641,notice_pair_lure,"Colissimo : colis 5866522380 non livré, adresse incomplète. Confirmez-la ici : rb.gy/mzawm2",phishing
n00642,notice_pair_legit,Colissimo : colis 5866522380 non livré. Il reste 7 jours à votre point relais.,ham
n00643,notice_pair_lure,"Credem: per bloccare il bonifico appena fermato, rispondi con il codice 999201.",phishing
n00644,notice_pair_legit,Credem: 999201 è il tuo codice di accesso. Non te lo chiederemo mai.,ham
n00645,notice_pair_lure,DHL Parcel: pakket 6256592383 is niet bezorgd omdat het adres onvolledig is. Bevestig het hier: dhlparcel-verify-now.top,phishing
n00646,notice_pair_legit,DHL Parcel: pakket 6256592383 is niet bezorgd en ligt 7 dagen klaar in het depot.,ham
n00647,notice_pair_lure,Nationwide: a payment of £1.99 to a new merchant was approved on card ending 2781. Cancel it here: nationwide-customer-verify.live,phishing
n00648,notice_pair_legit,"Nationwide: £1.99 was debited from card ending 2781 today. If you do not recognise it, call the number on your card.",ham
n00649,notice_pair_lure,Enel: سيتم قطع الكهرباء اليوم بسبب فاتورة غير مدفوعة بقيمة 24.5 ريال. سدد الآن: enel-verify-now.top,phishing
n00650,notice_pair_legit,Enel: فاتورة الكهرباء بقيمة 24.5 ريال تستحق في الـ28. ادفع عبر التطبيق أو enel.com.,ham
n00651,notice_pair_lure,"GLS : le colis 3746211428 est bloqué, frais de douane de 24.5 € impayés. Payez pour le libérer : shorturl.at/3nnkt2",phishing
n00652,notice_pair_legit,GLS : votre colis 3746211428 sera livré aujourd'hui entre 14h00 et 18h00.,ham
n00653,notice_pair_lure,"GLS : colis 7109068091 non livré, adresse incomplète. Confirmez-la ici : t.ly/kqbnvm",phishing
n00654,notice_pair_legit,GLS : colis 7109068091 non livré. Il reste 7 jours à votre point relais.,ham
n00655,notice_pair_lure,PLN: your electricity will be cut off today over an unpaid bill of £1.99. Settle now: pln-portal-login.cc,phishing
n00656,notice_pair_legit,PLN: your electricity bill of £1.99 is due on the 28th. Pay in the app or at pln.com.,ham
n00657,notice_pair_lure,"Credem: per bloccare il bonifico appena fermato, rispondi con il codice 855441.",phishing
n00658,notice_pair_legit,Credem: 855441 è il tuo codice di accesso. Non te lo chiederemo mai.,ham
n00659,notice_pair_lure,E.ON : votre électricité sera coupée aujourd'hui pour une facture impayée de 1.99 €. Régularisez : eon-portal-login.cc,phishing
n00660,notice_pair_legit,E.ON : votre facture d'électricité de 1.99 € est due le 28. Payez dans l'application ou sur eon.fr.,ham
n00661,notice_pair_lure,"Banque Populaire : pour annuler le virement que nous avons bloqué, répondez avec le code 218666.",phishing
n00662,notice_pair_legit,Banque Populaire : 218666 est votre code de connexion. Nous ne vous le demanderons jamais.,ham
n00663,notice_pair_lure,Disney+ : votre abonnement se renouvelle aujourd'hui pour 19.99 € sauf annulation. Arrêtez le prélèvement : disney-id-confirm.site,phishing
n00664,notice_pair_legit,Disney+ : votre abonnement se renouvelle le 28 pour 19.99 €. Gérez-le dans l'application ou sur disney.fr.,ham
n00665,notice_pair_lure,"Боксберри: посылка 061835171754 задержана, таможенный сбор 1116 ₽ не оплачен. Оплатите для выдачи: t.ly/6jxzcd",phishing
n00666,notice_pair_legit,Боксберри: посылка 061835171754 будет доставлена сегодня с 14:00 до 18:00.,ham
n00667,notice_pair_lure,Zalando: pengembalian dana Rp56000 menunggu Anda. Masukkan data kartu untuk menerimanya: zalando-id-confirm.site,phishing
n00668,notice_pair_legit,Zalando: dana Rp56000 telah dikembalikan ke kartu 8767. Proses hingga 5 hari kerja.,ham
n00669,notice_pair_lure,"Bankinter: para detener la transferencia que hemos bloqueado, responda con el código 770310 que le enviamos.",phishing
n00670,notice_pair_legit,Bankinter: 770310 es su código de acceso. Nunca le pediremos que lo comparta.,ham
n00671,notice_pair_lure,"Nationwide: to stop the transfer we just blocked, reply with the 432971 code we sent you.",phishing
n00672,notice_pair_legit,Nationwide: 432971 is your login code. We will never ask you to share it.,ham
n00673,notice_pair_lure,"DHL Parcel: pakket 8199298695 is vastgehouden, douanekosten van €249.0 openstaand. Betaal om vrij te geven: dhlparcel-id-confirm.site",phishing
n00674,notice_pair_legit,DHL Parcel: uw pakket 8199298695 wordt vandaag tussen 14:00 en 18:00 bezorgd.,ham
n00675,notice_pair_lure,Disney+ : votre abonnement se renouvelle aujourd'hui pour 1.99 € sauf annulation. Arrêtez le prélèvement : shorturl.at/t286yf,phishing
n00676,notice_pair_legit,Disney+ : votre abonnement se renouvelle le 28 pour 1.99 €. Gérez-le dans l'application ou sur disney.fr.,ham
n00677,notice_pair_lure,Etsy: tiene un reembolso de 2.45€ pendiente. Introduzca los datos de su tarjeta para recibirlo: is.gd/3qkh8e,phishing
n00678,notice_pair_legit,Etsy: su reembolso de 2.45€ se ha enviado a la tarjeta terminada en 6635. Puede tardar 5 días hábiles.,ham
n00679,notice_pair_lure,Audible: paket Anda diperpanjang hari ini seharga Rp39200 kecuali dibatalkan. Hentikan tagihan: audible-verify-now.top,phishing
n00680,notice_pair_legit,Audible: paket Anda diperpanjang tanggal 28 seharga Rp39200. Kelola di aplikasi atau audible.co.id.,ham
n00681,notice_pair_lure,"Halifax: to stop the transfer we just blocked, reply with the 482630 code we sent you.",phishing
n00682,notice_pair_legit,Halifax: 482630 is your login code. We will never ask you to share it.,ham
n00683,notice_pair_lure,Volksbank: Zahlung über 12.4 € an einen neuen Händler mit Karte 5732 freigegeben. Hier stornieren: rb.gy/dtxuyr,phishing
n00684,notice_pair_legit,Volksbank: 12.4 € wurden heute von Karte 5732 abgebucht. Bei Fragen nutzen Sie die Nummer auf Ihrer Karte.,ham
n00685,notice_pair_lure,"Боксберри: посылку 842554381224 не доставили, адрес неполный. Подтвердите его здесь: t.ly/vbkng6",phishing
n00686,notice_pair_legit,Боксберри: посылку 842554381224 не доставили. Она ждёт вас в отделении 7 дней.,ham
n00687,notice_pair_lure,"Spotify: подписка продлится сегодня за 2205 ₽, если не отменить. Остановить списание: spotify-account-check.xyz",phishing
n00688,notice_pair_legit,Spotify: подписка продлится 28-го за 2205 ₽. Управление в приложении или на spotify.ru.,ham
n00689,notice_pair_lure,"Совкомбанк: чтобы отменить заблокированный перевод, отправьте в ответ код 694035.",phishing
n00690,notice_pair_legit,Совкомбанк: 694035 — ваш код для входа. Мы никогда не просим его сообщить.,ham
n00691,notice_pair_lure,"Nationwide: to stop the transfer we just blocked, reply with the 151321 code we sent you.",phishing
n00692,notice_pair_legit,Nationwide: 151321 is your login code. We will never ask you to share it.,ham
n00693,notice_pair_lure,Bankinter: se aprobó un pago de 19.99€ a un comercio nuevo con la tarjeta terminada en 4551. Cancélelo aquí: rb.gy/c6rhag,phishing
n00694,notice_pair_legit,"Bankinter: cargo de 19.99€ en su tarjeta terminada en 4551. Si no lo reconoce, llame al número del reverso.",ham
n00695,notice_pair_lure,Enel: your electricity will be cut off today over an unpaid bill of £1.99. Settle now: enel-billing-update.online,phishing
n00696,notice_pair_legit,Enel: your electricity bill of £1.99 is due on the 28th. Pay in the app or at enel.com.,ham
n00697,notice_pair_lure,Shein: pengembalian dana Rp158400 menunggu Anda. Masukkan data kartu untuk menerimanya: cutt.ly/cez49s,phishing
n00698,notice_pair_legit,Shein: dana Rp158400 telah dikembalikan ke kartu 4913. Proses hingga 5 hari kerja.,ham
n00699,notice_pair_lure,Volksbank: Zahlung über 3.5 € an einen neuen Händler mit Karte 4443 freigegeben. Hier stornieren: t.ly/nefrpg,phishing
n00700,notice_pair_legit,Volksbank: 3.5 € wurden heute von Karte 4443 abgebucht. Bei Fragen nutzen Sie die Nummer auf Ihrer Karte.,ham
n00701,notice_pair_lure,"GLS: pakket 8322315116 is vastgehouden, douanekosten van €24.5 openstaand. Betaal om vrij te geven: gls-billing-update.online",phishing
n00702,notice_pair_legit,GLS: uw pakket 8322315116 wordt vandaag tussen 14:00 en 18:00 bezorgd.,ham
n00703,notice_pair_lure,GLS: pacco 9790961785 non consegnato per indirizzo incompleto. Confermalo qui: t.ly/3hyuqs,phishing
n00704,notice_pair_legit,GLS: pacco 9790961785 non consegnato. Resta 7 giorni presso il punto di ritiro.,ham
n00705,notice_pair_lure,Unicaja: se aprobó un pago de 249.0€ a un comercio nuevo con la tarjeta terminada en 3204. Cancélelo aquí: unicaja-customer-verify.live,phishing
n00706,notice_pair_legit,"Unicaja: cargo de 249.0€ en su tarjeta terminada en 3204. Si no lo reconoce, llame al número del reverso.",ham
n00707,notice_pair_lure,Postbank: Zahlung über 1.99 € an einen neuen Händler mit Karte 2132 freigegeben. Hier stornieren: postbank-portal-login.cc,phishing
n00708,notice_pair_legit,Postbank: 1.99 € wurden heute von Karte 2132 abgebucht. Bei Fragen nutzen Sie die Nummer auf Ihrer Karte.,ham
n00709,notice_pair_lure,Shein: eine Rückerstattung von 12.4 € wartet auf Sie. Kartendaten eingeben zum Erhalt: rb.gy/tejccq,phishing
n00710,notice_pair_legit,Shein: Ihre Rückerstattung über 12.4 € ging an die Karte 6574. Die Gutschrift dauert bis zu 5 Werktage.,ham
n00711,notice_pair_lure,AliExpress: a refund of £24.5 is waiting for you. Enter your card details to receive it: cutt.ly/4v2p8y,phishing
n00712,notice_pair_legit,AliExpress: your refund of £24.5 was sent back to the card ending 7222. It can take 5 working days.,ham
n00713,notice_pair_lure,Volksbank: Zahlung über 48.0 € an einen neuen Händler mit Karte 3612 freigegeben. Hier stornieren: rb.gy/nuf33s,phishing
n00714,notice_pair_legit,Volksbank: 48.0 € wurden heute von Karte 3612 abgebucht. Bei Fragen nutzen Sie die Nummer auf Ihrer Karte.,ham
n00715,notice_pair_lure,"Norisbank: um die soeben gestoppte Überweisung zu stornieren, antworten Sie mit dem Code 449001.",phishing
n00716,notice_pair_legit,Norisbank: 449001 ist Ihr Anmeldecode. Wir fragen Sie nie nach diesem Code.,ham
n00717,notice_pair_lure,"Bankinter: para detener la transferencia que hemos bloqueado, responda con el código 946483 que le enviamos.",phishing
n00718,notice_pair_legit,Bankinter: 946483 es su código de acceso. Nunca le pediremos que lo comparta.,ham
n00719,notice_pair_lure,"Unicaja: para detener la transferencia que hemos bloqueado, responda con el código 329915 que le enviamos.",phishing
n00720,notice_pair_legit,Unicaja: 329915 es su código de acceso. Nunca le pediremos que lo comparta.,ham
n00721,notice_pair_lure,Shein: eine Rückerstattung von 2.45 € wartet auf Sie. Kartendaten eingeben zum Erhalt: cutt.ly/hguhrn,phishing
n00722,notice_pair_legit,Shein: Ihre Rückerstattung über 2.45 € ging an die Karte 2730. Die Gutschrift dauert bis zu 5 Werktage.,ham
n00723,notice_pair_lure,Booking: a refund of £24.5 is waiting for you. Enter your card details to receive it: t.ly/byzj8e,phishing
n00724,notice_pair_legit,Booking: your refund of £24.5 was sent back to the card ending 1649. It can take 5 working days.,ham
n00725,notice_pair_lure,بنك الرياض: لإيقاف التحويل الذي حجبناه، أرسل الرمز 761379 الذي وصلك.,phishing
n00726,notice_pair_legit,بنك الرياض: 761379 هو رمز الدخول الخاص بك. لن نطلب منك مشاركته أبدًا.,ham
n00727,notice_pair_lure,Şekerbank: 2827 ile biten kartınızdan yeni bir üye iş yerine 119 TL ödeme onaylandı. Buradan iptal edin: ekerbank-verify-now.top,phishing
n00728,notice_pair_legit,Şekerbank: 2827 ile biten kartınızdan 119 TL tutarında işlem yapıldı. Tanımıyorsanız kartınızın arkasındaki numarayı arayın.,ham
n00729,notice_pair_lure,"Disney+: Ihr Abo verlängert sich heute für 1.99 €, wenn Sie nicht kündigen. Abbuchung stoppen: disney-customer-verify.live",phishing
n00730,notice_pair_legit,Disney+: Ihr Abo verlängert sich am 28. für 1.99 €. Verwalten Sie es in der App oder auf disney.de.,ham
n00731,notice_pair_lure,EDF: hoy se cortará la luz por una factura impagada de 129.9€. Regularice ahora: is.gd/a92tht,phishing
n00732,notice_pair_legit,EDF: su factura de luz de 129.9€ vence el día 28. Pague en la app o en edf.es.,ham
n00733,notice_pair_lure,بنك الرياض: لإيقاف التحويل الذي حجبناه، أرسل الرمز 642768 الذي وصلك.,phishing
n00734,notice_pair_legit,بنك الرياض: 642768 هو رمز الدخول الخاص بك. لن نطلب منك مشاركته أبدًا.,ham
n00735,notice_pair_lure,Iberdrola: سيتم قطع الكهرباء اليوم بسبب فاتورة غير مدفوعة بقيمة 3.5 ريال. سدد الآن: rb.gy/hjafwp,phishing
n00736,notice_pair_legit,Iberdrola: فاتورة الكهرباء بقيمة 3.5 ريال تستحق في الـ28. ادفع عبر التطبيق أو iberdrola.com.,ham
n00737,notice_pair_lure,Disney+ : votre abonnement se renouvelle aujourd'hui pour 3.5 € sauf annulation. Arrêtez le prélèvement : cutt.ly/gt3khv,phishing
n00738,notice_pair_legit,Disney+ : votre abonnement se renouvelle le 28 pour 3.5 €. Gérez-le dans l'application ou sur disney.fr.,ham
n00739,notice_pair_lure,Booking: pengembalian dana Rp158400 menunggu Anda. Masukkan data kartu untuk menerimanya: booking-billing-update.online,phishing
n00740,notice_pair_legit,Booking: dana Rp158400 telah dikembalikan ke kartu 4479. Proses hingga 5 hari kerja.,ham
n00741,notice_pair_lure,"Unicaja: para detener la transferencia que hemos bloqueado, responda con el código 781442 que le enviamos.",phishing
n00742,notice_pair_legit,Unicaja: 781442 es su código de acceso. Nunca le pediremos que lo comparta.,ham
n00743,notice_pair_lure,"TSB: to stop the transfer we just blocked, reply with the 809827 code we sent you.",phishing
n00744,notice_pair_legit,TSB: 809827 is your login code. We will never ask you to share it.,ham
n00745,notice_pair_lure,"Росбанк: чтобы отменить заблокированный перевод, отправьте в ответ код 221478.",phishing
n00746,notice_pair_legit,Росбанк: 221478 — ваш код для входа. Мы никогда не просим его сообщить.,ham
n00747,notice_pair_lure,Hermes: Paket 111809180083 konnte wegen unvollständiger Adresse nicht zugestellt werden. Hier bestätigen: is.gd/2ejxfa,phishing
n00748,notice_pair_legit,Hermes: Paket 111809180083 konnte nicht zugestellt werden und liegt 7 Tage in Ihrer Filiale bereit.,ham
n00749,notice_pair_lure,"Unicaja: para detener la transferencia que hemos bloqueado, responda con el código 77552 que le enviamos.",phishing
n00750,notice_pair_legit,Unicaja: 77552 es su código de acceso. Nunca le pediremos que lo comparta.,ham
n00751,notice_pair_lure,"Banco Desio: per bloccare il bonifico appena fermato, rispondi con il codice 489001.",phishing
n00752,notice_pair_legit,Banco Desio: 489001 è il tuo codice di accesso. Non te lo chiederemo mai.,ham
n00753,notice_pair_lure,سمسا: الطرد 750573154238 محتجز بسبب رسوم جمركية 2.45 ريال. ادفع للإفراج عنه: service-customer-verify.live,phishing
n00754,notice_pair_legit,سمسا: سيتم تسليم طردك 750573154238 اليوم بين الساعة 14:00 و18:00.,ham
n00755,notice_pair_lure,Strava : votre abonnement se renouvelle aujourd'hui pour 1.99 € sauf annulation. Arrêtez le prélèvement : strava-billing-update.online,phishing
n00756,notice_pair_legit,Strava : votre abonnement se renouvelle le 28 pour 1.99 €. Gérez-le dans l'application ou sur strava.fr.,ham
n00757,notice_pair_lure,"Banco Desio: per bloccare il bonifico appena fermato, rispondi con il codice 818969.",phishing
n00758,notice_pair_legit,Banco Desio: 818969 è il tuo codice di accesso. Non te lo chiederemo mai.,ham
n00759,notice_pair_lure,بنك دبي: تمت الموافقة على دفعة 19.99 ريال لتاجر جديد من البطاقة 9185. ألغها هنا: service-billing-update.online,phishing
n00760,notice_pair_legit,بنك دبي: تم خصم 19.99 ريال من بطاقتك 9185. إذا لم تتعرف على العملية اتصل بالرقم خلف البطاقة.,ham
n00761,notice_pair_lure,"LCL : pour annuler le virement que nous avons bloqué, répondez avec le code 504898.",phishing
n00762,notice_pair_legit,LCL : 504898 est votre code de connexion. Nous ne vous le demanderons jamais.,ham
n00763,notice_pair_lure,"Nationwide: we could not verify your details, so online banking is suspended. Restore access within 24h: nationwide-portal-login.cc",phishing
n00764,notice_pair_legit,Nationwide: online banking will be unavailable on Sunday 02:00-05:00 for maintenance. No action needed.,ham
n00765,notice_pair_lure,"Strava: подписка продлится сегодня за 220 ₽, если не отменить. Остановить списание: t.ly/wwtju5",phishing
n00766,notice_pair_legit,Strava: подписка продлится 28-го за 220 ₽. Управление в приложении или на strava.ru.,ham
n00767,notice_pair_lure,بنك الجزيرة: تمت الموافقة على دفعة 19.99 ريال لتاجر جديد من البطاقة 8801. ألغها هنا: shorturl.at/w44q53,phishing
n00768,notice_pair_legit,بنك الجزيرة: تم خصم 19.99 ريال من بطاقتك 8801. إذا لم تتعرف على العملية اتصل بالرقم خلف البطاقة.,ham
n00769,notice_pair_lure,"Bank Mega: data Anda tidak dapat diverifikasi, internet banking diblokir. Pulihkan akses dalam 24 jam: shorturl.at/28x9pr",phishing
n00770,notice_pair_legit,Bank Mega: internet banking dalam pemeliharaan Minggu pukul 02.00-05.00. Tidak ada tindakan yang diperlukan.,ham
n00771,notice_pair_lure,بنك الرياض: تمت الموافقة على دفعة 249.0 ريال لتاجر جديد من البطاقة 7279. ألغها هنا: service-verify-now.top,phishing
n00772,notice_pair_legit,بنك الرياض: تم خصم 249.0 ريال من بطاقتك 7279. إذا لم تتعرف على العملية اتصل بالرقم خلف البطاقة.,ham
n00773,notice_pair_lure,"Abanca: para detener la transferencia que hemos bloqueado, responda con el código 334466 que le enviamos.",phishing
n00774,notice_pair_legit,Abanca: 334466 es su código de acceso. Nunca le pediremos que lo comparta.,ham
n00775,notice_pair_lure,Bank Permata: pembayaran Rp768000 ke merchant baru dari kartu 1294 disetujui. Batalkan di sini: shorturl.at/f7ecrk,phishing
n00776,notice_pair_legit,"Bank Permata: transaksi Rp768000 pada kartu 1294 berhasil. Jika bukan Anda, hubungi nomor di belakang kartu.",ham
n00777,notice_pair_lure,"Disney+: Ihr Abo verlängert sich heute für 3.5 €, wenn Sie nicht kündigen. Abbuchung stoppen: disney-account-check.xyz",phishing
n00778,notice_pair_legit,Disney+: Ihr Abo verlängert sich am 28. für 3.5 €. Verwalten Sie es in der App oder auf disney.de.,ham
n00779,notice_pair_lure,"AnterAja: paket 0623661641 tertahan, biaya bea masuk Rp2078400 belum dibayar. Bayar untuk melepaskan: is.gd/y9jqdy",phishing
n00780,notice_pair_legit,AnterAja: paket 0623661641 dalam pengiriman hari ini pukul 14.00-18.00.,ham
n00781,notice_pair_lure,"Unicaja: para detener la transferencia que hemos bloqueado, responda con el código 438894 que le enviamos.",phishing
n00782,notice_pair_legit,Unicaja: 438894 es su código de acceso. Nunca le pediremos que lo comparta.,ham
n00783,notice_pair_lure,Denizbank: 8374 ile biten kartınızdan yeni bir üye iş yerine 67 TL ödeme onaylandı. Buradan iptal edin: rb.gy/gb3958,phishing
n00784,notice_pair_legit,Denizbank: 8374 ile biten kartınızdan 67 TL tutarında işlem yapıldı. Tanımıyorsanız kartınızın arkasındaki numarayı arayın.,ham
n00785,notice_pair_lure,MRW: no pudimos entregar el paquete 323433206682 porque la dirección está incompleta. Confírmela aquí: mrw-id-confirm.site,phishing
n00786,notice_pair_legit,MRW: no pudimos entregar el paquete 323433206682. Queda 7 días en su oficina local.,ham
n00787,notice_pair_lure,Nacex: no pudimos entregar el paquete 2336338365 porque la dirección está incompleta. Confírmela aquí: nacex-billing-update.online,phishing
n00788,notice_pair_legit,Nacex: no pudimos entregar el paquete 2336338365. Queda 7 días en su oficina local.,ham
n00789,notice_pair_lure,بنك دبي: لإيقاف التحويل الذي حجبناه، أرسل الرمز 321384 الذي وصلك.,phishing
n00790,notice_pair_legit,بنك دبي: 321384 هو رمز الدخول الخاص بك. لن نطلب منك مشاركته أبدًا.,ham
n00791,notice_pair_lure,Совкомбанк: платёж 2205 ₽ новому получателю по карте 8480 одобрен. Отмените здесь: service-secure-id.info,phishing
n00792,notice_pair_legit,"Совкомбанк: списание 2205 ₽ по карте 8480. Если это не вы, позвоните по номеру на обороте карты.",ham
n00793,notice_pair_lure,بنك الرياض: لإيقاف التحويل الذي حجبناه، أرسل الرمز 353951 الذي وصلك.,phishing
n00794,notice_pair_legit,بنك الرياض: 353951 هو رمز الدخول الخاص بك. لن نطلب منك مشاركته أبدًا.,ham
n00795,notice_pair_lure,Citizens Bank: a payment of £2.45 to a new merchant was approved on card ending 9075. Cancel it here: citizensbank-customer-verify.live,phishing
n00796,notice_pair_legit,"Citizens Bank: £2.45 was debited from card ending 9075 today. If you do not recognise it, call the number on your card.",ham
n00797,notice_pair_lure,"BPER: per bloccare il bonifico appena fermato, rispondi con il codice 650584.",phishing
n00798,notice_pair_legit,BPER: 650584 è il tuo codice di accesso. Non te lo chiederemo mai.,ham
n00799,notice_pair_lure,Strava: il tuo piano si rinnova oggi a 1.99 € se non lo annulli. Blocca l'addebito: strava-verify-now.top,phishing
n00800,notice_pair_legit,Strava: il tuo piano si rinnova il 28 a 1.99 €. Gestiscilo nell'app o su strava.it.,ham
n00801,notice_pair_lure,"Targobank: um die soeben gestoppte Überweisung zu stornieren, antworten Sie mit dem Code 773675.",phishing
n00802,notice_pair_legit,Targobank: 773675 ist Ihr Anmeldecode. Wir fragen Sie nie nach diesem Code.,ham
n00803,notice_pair_lure,"Strava: Ihr Abo verlängert sich heute für 249.0 €, wenn Sie nicht kündigen. Abbuchung stoppen: cutt.ly/sgt9zw",phishing
n00804,notice_pair_legit,Strava: Ihr Abo verlängert sich am 28. für 249.0 €. Verwalten Sie es in der App oder auf strava.de.,ham
n00805,notice_pair_lure,"LCL : pour annuler le virement que nous avons bloqué, répondez avec le code 174706.",phishing
n00806,notice_pair_legit,LCL : 174706 est votre code de connexion. Nous ne vous le demanderons jamais.,ham
n00807,notice_pair_lure,Etsy: tiene un reembolso de 9.9€ pendiente. Introduzca los datos de su tarjeta para recibirlo: is.gd/t86m5p,phishing
n00808,notice_pair_legit,Etsy: su reembolso de 9.9€ se ha enviado a la tarjeta terminada en 2424. Puede tardar 5 días hábiles.,ham
n00809,notice_pair_lure,Volksbank: Zahlung über 129.9 € an einen neuen Händler mit Karte 2093 freigegeben. Hier stornieren: volksbank-account-check.xyz,phishing
n00810,notice_pair_legit,Volksbank: 129.9 € wurden heute von Karte 2093 abgebucht. Bei Fragen nutzen Sie die Nummer auf Ihrer Karte.,ham
n00811,notice_pair_lure,Poste Delivery: pacco 0241069142 non consegnato per indirizzo incompleto. Confermalo qui: postedeliver-account-check.xyz,phishing
n00812,notice_pair_legit,Poste Delivery: pacco 0241069142 non consegnato. Resta 7 giorni presso il punto di ritiro.,ham
n00813,notice_pair_lure,E.ON: سيتم قطع الكهرباء اليوم بسبب فاتورة غير مدفوعة بقيمة 12.4 ريال. سدد الآن: cutt.ly/6v8af2,phishing
n00814,notice_pair_legit,E.ON: فاتورة الكهرباء بقيمة 12.4 ريال تستحق في الـ28. ادفع عبر التطبيق أو eon.com.,ham
n00815,notice_pair_lure,Iberdrola : votre électricité sera coupée aujourd'hui pour une facture impayée de 12.4 €. Régularisez : iberdrola-secure-id.info,phishing
n00816,notice_pair_legit,Iberdrola : votre facture d'électricité de 12.4 € est due le 28. Payez dans l'application ou sur iberdrola.fr.,ham
n00817,notice_pair_lure,"Sürat Kargo: 3855181125 numaralı kargo gümrükte, 679 TL tutarında ödeme bekleniyor. Serbest bırakmak için ödeyin: sratkargo-id-confirm.site",phishing
n00818,notice_pair_legit,Sürat Kargo: 3855181125 numaralı kargonuz bugün 14:00-18:00 arasında teslim edilecek.,ham
n00819,notice_pair_lure,أرامكس: الطرد 1424799488 محتجز بسبب رسوم جمركية 48.0 ريال. ادفع للإفراج عنه: is.gd/tqkjha,phishing
n00820,notice_pair_legit,أرامكس: سيتم تسليم طردك 1424799488 اليوم بين الساعة 14:00 و18:00.,ham
n00821,notice_pair_lure,بنك دبي: تمت الموافقة على دفعة 48.0 ريال لتاجر جديد من البطاقة 6651. ألغها هنا: service-account-check.xyz,phishing
n00822,notice_pair_legit,بنك دبي: تم خصم 48.0 ريال من بطاقتك 6651. إذا لم تتعرف على العملية اتصل بالرقم خلف البطاقة.,ham
n00823,notice_pair_lure,"OCBC NISP: untuk membatalkan transfer yang kami blokir, balas dengan kode 325175.",phishing
n00824,notice_pair_legit,OCBC NISP: 325175 adalah kode masuk Anda. Kami tidak pernah meminta kode ini.,ham
n00825,notice_pair_lure,"Halifax: to stop the transfer we just blocked, reply with the 697302 code we sent you.",phishing
n00826,notice_pair_legit,Halifax: 697302 is your login code. We will never ask you to share it.,ham
n00827,notice_pair_lure,Zalando : un remboursement de 24.5 € vous attend. Saisissez vos coordonnées bancaires : rb.gy/45kt8v,phishing
n00828,notice_pair_legit,Zalando : votre remboursement de 24.5 € a été envoyé sur la carte 6233. Comptez 5 jours ouvrés.,ham
