text,label,pool
"Möchten Sie 750 Minuten für alle Netze, 150 SMS und ein NEUES VIDEO-Handy für nur fünf Pfund pro Woche? Rufen Sie 08002888812 an oder antworten Sie für eine Lieferung morgen.",spam,ads_spam
"L'estate è finalmente qui! Ti va di fare una chiacchierata o flirtare con single sexy nella tua zona? Per essere ABBINATO, rispondi con l'etichetta SUMMER ora. Gratis per partecipare. Per disabilitare, invia SMS con STOP. Assistenza 08714742804",spam,ads_spam
"Perbarui ponsel Anda dengan koleksi Halloween logo dan pesan gambar nokia plus nada dering misterius GRATIS, kirim CARD SPOOK ke 8007",spam,ads_spam
"Apakah Anda ingin ponsel Video baru? 600 menit untuk semua jaringan kapan saja, dan 400 panggilan video dan unduhan termasuk 5 per minggu. Pengiriman gratis BESOK. Hubungi 08002888812 atau balas SEKARANG.",spam,ads_spam
Neuer TEXTBUDDY-Chat 2 geile Typen in deiner Umgebung für nur 25p. Kostenlos zu empfangen. Suche nach Postleitzahl oder auf gaytextbuddy.com. Sende EINEN Namen an 89693.,spam,ads_spam
Exklusives Angebot: Erhalten Sie 50% Rabatt auf Ihren nächsten Einkauf bei SuperShoes. Besuchen Sie www.supershoes.com/offers. Abmeldung unter bit.ly/com37394.,spam,ads_spam
"Das Aufladen von Guthaben ist profitabler bei MYVPLUS! Neben dem Erhalt von Guthaben erhältst du auch sofort Rabattgutscheine, Geschenke und Punkte. Klicke hier: http://bit.ly/Myvplus",spam,ads_spam
சிறந்த சூப்பர்ஷூஸ் மொத்த வாங்கலில் 50% கட்டுப்படுத்துக. அசைவு செய்யவும் www.supershoes.com/offers. அகற்றுவதற்கு bit.ly/com37407 இணைப்பு.,spam,ads_spam
ULTIMO GIORNO! Visita ora la Galleria Smartfren e ottieni Andromax A 4G a 99rb (normale 649rb). Cosa stai aspettando?! Scorte limitate. Valido fino al 22 agosto. Informazioni al 888. DL46J.,spam,ads_spam
Penawaran Eksklusif: Dapatkan diskon 50% untuk pembelian Anda selanjutnya di SuperShoes. Kunjungi www.supershoes.com/offers. Berhenti langganan di bit.ly/com37394,spam,ads_spam
"Möchten Sie heute Abend Spaß haben? Möchten Sie echte Dogging-Standorte direkt an Ihr Mobiltelefon gesendet bekommen? Treten Sie dem größten Dogging-Netzwerk des Vereinigten Königreichs bei, indem Sie MOAN an 69888Nyt senden. 31p.msg@150p",spam,ads_spam
"Дана Тунай (KTA) с процентной ставкой 0,99% до 300 млн. Условия: КТП и кредитная карта. Можно с ПТС ставка 0,99% 3 дня ВЫПЛАТЫ. Обратитесь к АЮ по номеру 081584650877 (WhatsApp). Извините за беспокойство.",spam,ads_spam
Больше людей теперь гуляют с собаками в вашем районе. Позвоните по номеру 09090204448 и присоединяйтесь к единомышленникам. Почему бы вам не организовать что-то подобное. Сегодня есть одно мероприятие. Стоимость звонка £1.50.,spam,ads_spam
"බර්ගර් කිං - ඉහලි ක්‍රීඩක්ට් ක්‍රෝමිඔ කිරීමට අවශ්‍යයි? 1 සැප්තැම්බර් පෙරනිමට 2 බර්ගර් කරගන්න, ලාර්ජ් හෝ සුපර් තෝරා කොකා-කෝකෝලා සමඟ ස්තියයි යුතුවන්න.",spam,ads_spam
"Para tu oportunidad de ganar £250 en efectivo cada semana, ENVÍA: ACCIÓN al 80608. Términos y condiciones en www.movietrivia.tv atención al cliente 08712405022, 1x150p/semana.",spam,ads_spam
"Envía GRATIS TONO DE LLAMADA primero al 87131 para obtener un tono polifónico o envía GET al 87131 para un tono verdadero. ¿Ayuda? 0845 2814032 16 después del 1er tono gratis, tonos a 3£150pw para e¬£nd txt stop",spam,ads_spam
"Erhalten Sie KOSTENLOS 1 Cappuccino (heiß/kalt) & Fräsen bei jedem Einkauf von mindestens Rp75Tsd im EXCELSO Café Semarang, Yogya, Solo bis zum 9. August 13. Zeigen Sie die SMS dem Personal vor.",spam,ads_spam
"¡Hay muchos stickers de LINE muy lindos! ¡Compra con tu saldo, es muy fácil, inténtalo!",spam,ads_spam
"¡RAWIT Kuotanya Bagus, Harganya Khusus! AYO isi ulang kartu AXIS kamu sekarang, pastikan besok ikut promo Rabu RAWIT. Info838. LD299.",spam,ads_spam
வாழ்க்கை காப்பீடு மேலும் வயது வளர்ச்சியுடன் உயர்ந்துவிடுகின்றது. உங்கள் பிறந்த நாள் பிறக்கும் பிற்கு Rs5603 ஐ கொண்டு பதிவிடுவதைப் பிறகு Rs5390 ஐ செலுத்தி 1 கோடி வாழ்க்கை காப்பீடு வாங்கவும். விண்ணப்பிக்க rml.lu/KQgkgv3,spam,ads_spam
"TONO DE LLAMADA GRATUITO, solo envía \POLYS\ al 87131. Luego, cada semana obtén un nuevo tono. Solo mayores de 16 años. £1.50/semana.",spam,ads_spam
Paquete súper barato 2 piezas c strip/1 Pollo alitas+arroz+teh pucuk Rp.15.909. ¡Canjea este SMS en CFC YOGYA SUBANG hoy! Mientras haya existencias. Promoción *606#,spam,ads_spam
Страховой взнос по страхованию жизни увеличивается с ростом возраста. Купите страхование на 1 кр за сумму Rs5390 вместо Rs5603 после вашего дня рождения. Подайте заявку rml.lu/KQgkgv19,spam,ads_spam
Freemsg: 1-monatige unbegrenzte kostenlose Anrufe! Aktivieren Sie SmartCall Txt: RUFEN Sie die Nummer 68866 an. Abonnement 3gbp/Woche unbegrenzte Anrufe Hilfe: 08448714184 Stop? txt stop landlineonly,spam,ads_spam
L'importo del premio dell'assicurazione sulla vita aumenta con l'età crescente. Acquista ora un'assicurazione sulla vita di 1 Cr e paga Rs5390 anziché Rs5603 dopo il tuo compleanno. Applica su rml.lu/KQgkgv9,spam,ads_spam
عرض حصري: احصل على خصم 50٪ على عمليتك القادمة في SuperShoes. زوروا www.supershoes.com/offers. إلغاء الاشتراك في bit.ly/com37404.,spam,ads_spam
"GRANDE VENDITA 50% SINAR Blackberry -Z10 Rp.3,8jt -Dakota Rp 2,8jt -Tourch Rp 2jt -Davis Rp950 rb Infohub/sms: -089664054777 -297CCFA7 www.snr-bb.blogspot.com",spam,ads_spam
عرض حصري: احصل على خصم 50٪ على عمليتك القادمة في سوبر شوز. قم بزيارة www.supershoes.com/offers. لإلغاء الاشتراك، قم بزيارة bit.ly/com37373,spam,ads_spam
Удвоенный интернет-трафик плюс БЕСПЛАТНЫЕ звонки и SMS с пакетом Freedom Combo от Indosat Ooredoo. Срочно подключайтесь *123# или по ссылке www.indosatooredoo.com/freedom,spam,ads_spam
Obrolan LIVE 121 yang panas hanya 60p/menit. Pilih gadismu dan terhubung secara LIVE. Hubungi sekarang di 09094646899! Layanan live terbesar di Cheap Chat UK. VU BCM1896WC1N3XX.,spam,ads_spam
جامستر! للحصول على خلفية مجانية، ارسل كلمة HEART إلى 88888 الآن! تطبق الشروط والأحكام. للأعمار 16 وما فوق. تحتاج للمساعدة؟ اتصل على 08701213186.,spam,ads_spam
Club de sonneries : De super nouvelles mélodies directement sur votre téléphone mobile chaque semaine !,spam,ads_spam
Vuoi un NUOVO telefono video con 750 minuti per qualsiasi rete in qualsiasi momento e 150 SMS per soli cinque sterline a settimana? Chiama subito il 08000776320 oppure rispondi per la consegna domani.,spam,ads_spam
"Paris romantis. 2 malam, 2 penerbangan mulai dari ¬£79. Pesan sekarang untuk tahun depan. Hubungi 08704439680. Syarat & Ketentuan berlaku.",spam,ads_spam
Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth Â£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,spam,ads_spam
"Acheter 2 tickets et en obtenir 3 gratuits pour Trans Studio Bandung, du 14 mai au 14 juin 2013. Présentez le SMS à l'agent sur place. Info : www.indosat.com/transstudiobgd",spam,ads_spam
"Telepon dari Santa! Apakah anak-anak Anda ingin ditelepon oleh Santa pada Malam Natal? Hubungi 09077818151 untuk memesan waktu Anda. Tarif panggilan 1.50ppm, durasi 3 menit 30 detik Syarat & Ketentuan www.santacalling.com",spam,ads_spam
"SMS.ac Blind Date 4U!: Rodds1 a 21 ans, habite à Aberdeen, Royaume-Uni. Regardez-le sur http://img.sms.ac/W/icmb3cktz8r7!-4 pas de Rendez-vous à l'aveugle envoyés, envoyer HIDE",spam,ads_spam
"டூர்-பயணம் விமான உள்ளிட்டு, உள்ளூரியம் மற்றும் சர்வதேசம் அற்புதமான குறுக்குகளைப் பெறுக, ஆன்லைன் சேர்க்கை 24 மணி நேரம் இணைப்பில் ஓரளவு, பொருளை ஆர்வம் கொண்டிருக்க எளிதாக்கலாம்: 081314447669 அல்லது வலைத்தளம்: www.lion-airtravel.com.",spam,ads_spam
"Vous pouvez GAGNER 100 £ de bons cadeaux musique chaque semaine à partir de MAINTENANT. Envoyez le mot DRAW au 87066 Conditions générales sur www.Idew.com Jeu d'adresse, 1 gain par semaine, 16 ans et plus. 150 pence par message. Abonnement possible.",spam,ads_spam
"GSOH? Gut im Umgang mit Frauen? Könntest du ein männlicher Gigolo sein? Um dem am schnellsten wachsenden Männerclub im Vereinigten Königreich beizutreten, antworte ONCALL. mjzgroup. 08714342399. Um zu stoppen, antworte STOP. Nachrichten kosten £1.50.",spam,ads_spam
Ottieni uno sconto del 30% per la pizza PAN Dominos! Una crosta più spessa con formaggio fino ai bordi! A partire da Rp45500. Visita il negozio più vicino/chiamata al 1500366/Clicca panpizza.co.id,spam,ads_spam
"Ultima possibilità! Richiedi oggi i tuoi voucher sconto del valore di £150! Invia YES al 85023 ora! SavaMob, offerte per i membri tramite cellulare! T Cs SavaMob POBOX84, M263UZ. Abbonamento £3.00 16",spam,ads_spam
"Halo, saya Sue. Saya berusia 20 tahun dan bekerja sebagai penari telanjang. Saya suka seks. Kirim pesan ke saya sekarang ya - saya berada di kamarku sekarang. Kirim SUE ke 89555. Ditangani oleh TextOperator G2 1DA biaya 150ppmsg 18+.",spam,ads_spam
பங்கு எடுக்க Space Invaders 4 ஒரு வாய்ப்பு 2 வெற்றி அடி Arcade Game console. கேம்ஸ் Arcade அரங்கில் சென்றுக் கொள்ள 0 ஐ அழுத்தவும் (std WAP கட்டுப்படுத்தல்க்கான விலை) o2.co.uk/games 4 விதிமுறைகள் + அமைப்புகளைப் பார்க்க. எந்த கொள்முதலும் தேவை இல்லை,spam,ads_spam
XCLUSIVE@CLUBSAISAI 2MOROW 28/5 අඟහරු SOIREE SPECIALE ZOUK WITH NICHOLS සිට පැරස්. සියලුම ගමන්ගෙදරටලවත් 2 සියල්ලේ !!! තොරතුරු: 07946746291/07880867867,spam,ads_spam
"Ça te tente? J'ai envie. Intéressé ? sextextuk.com txt XXUK SUZY to 69876. Les SMS coûtent 1,50 par message. Conditions générales sur le site Web. X",spam,ads_spam
"Segui l'account di proselitismo, come: scrivi SEGUI [spazio] AkuCintaIslam invia a 082110001021.",spam,ads_spam
"சூடான கோடை விற்பனை! என்னைப் பெற்றுக்கொள்க, அனைத்து கடற்கரையாடிகளுக்கும் TrendyStyles யில். உலகளவில் www.trendystyles.com/sale43 இப்போது ஷாப் செய்யவும்.",spam,ads_spam
"Burger King - Хотите поиграть в футбол на лучшем стадионе? Купите 2 Burger King до 1 сентября, выберите большой или супер размер с Coca-Cola и уйдите победителем",spam,ads_spam
"Obtenez votre 1er SONNERIE GRATUITE MAINTENANT! Répondez à ce msg avec TONE. 20 superbes sonneries chaque semaine pour votre téléphone pour seulement 1,50 £ par semaine, pour annuler l'abonnement envoyez STOP au 08452810071 16",spam,ads_spam
"அதிக வாகனம் புரியுங்கள், GRAB உடன் அதிகம் சேமிக்கலாம்! GRABCAR அல்லது GRABTAXI இன் ஒரு இயங்கத்தில் செல்ல போகின்றீர்கள் மட்டுமே செய்யுங்கள் மற்றும் அடுத்த பயணத்தில் தானாகவே தள்ளப்படுகின்றீர்கள்! 35ரூபாய்/ பயணம் வரை கிடைக்கும் சம்பந்தப்பட்ட தள்ளல்கள் ஆனது, விரைவில் முயற்சி செய்க மற்றும் சாதனை செய்யுங்கள்!",spam,ads_spam
Selamat ENGLAND! Dapatkan nada dering resmi atau bendera warna di ponsel Anda! Kirim TONE atau FLAG ke 84199 SEKARANG! Berhenti berlangganan SMS ENG STOP. Kotak pos 39822 W111WX ¬£1.50,spam,ads_spam
"Покупай 1 Получай 1 бесплатно для аромата Личи Чай или Латте от Yellow Truck Jl.Patuha No.29. Обменяйте эту SMS.  Действует только на сегодня, Правила и Условия применяются. Промо *606#",spam,ads_spam
"TheMob> Découvrez notre toute nouvelle sélection de contenu, jeux, sonneries, potins, beautés et sport. Gardez votre mobile en forme et branché, envoyez WAP au 82468.",spam,ads_spam
Premi asuransi jiwa meningkat seiring bertambahnya usia. Beli Asuransi Jiwa 1 Cr sekarang & bayar Rs5390 alih-alih Rs5603 setelah ulang tahun Anda. Ajukan di rml.lu/KQgkgv43,spam,ads_spam
¡Tenemos nuevas citas locales en tu área - Muchas personas nuevas se han registrado en TU ÁREA. Responde FECHA para comenzar ahora! 18+ solamente www.flirtparty.us REPLYS150,spam,ads_spam
مهو، يا صديقي، هذا الرقم 085741670427 متاح بسعر 20 ريالًا فقط.,spam,ads_spam
تزداد قيمة قسط تأمين الحياة مع تقدم العمر. اشترِ تأمين حياة بقيمة 1 كرو روبية الآن و pشرك مبلغ 5390 روبية بدلاً من 5603 روبية بعد عيد ميلادك. قدَّم الآن على الرابط rml.lu/KQgkgv0,spam,ads_spam
Participation gratuite dans un concours bi-hebdomadaire pour gagner des billets pour la finale de la Coupe d'Angleterre le 21 mai 2005. Envoyez FA au 87121 pour recevoir la question de participation (tarif SMS standard). Les conditions générales s'appliquent. 08452810075plus de 18 ans,spam,ads_spam
"Ne soyez pas mou... soyez vif et joyeux ! Seul service de chat gay avec téléchargement de photos. Appelez le 08718730666 (10p/min). Pour arrêter nos messages, appelez le 08712460324",spam,ads_spam
